"","X","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","waterBody","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"269",270,"http://vertnet.org/resources/norms.html","Zacatecas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"034936","Mammalia",359,"Concepcion del Oro, 10 mi SW, Zacatecas, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",8030,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,28,NA,NA,NA,NA,NA,NA,209,"NATIVE","1970-07-28T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",1065331719,"Mephitis","Mephitis",5219379,"WGS84","Juan Carlos Hernndez Barrios (CONABIO)",NA,"VertNet Georeferencing Guidelines","Assumed by air","Instituto Nacional de Estadfstica Geograffa e Informtica (INEGI), (2002) Localidades de la Rep+blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci=n y Viviend","requires verification",NA,"Carnivora | Mephitidae | Mephitis","| Mexico | Zacatecas |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"026f9468-d1de-42cc-9e31-577cf99e2cb2",NA,NA,"macroura","LACM","urn:lsid:biocol.org:col:34802",NA,NA,"MX",1065331719,"Animalia",1,"en","2015-04-17T15:58:30.569+0000","2016-08-04T02:40:38.858+0000","2015-04-17T15:58:30.582+0000",24.5122159804368,NA,NA,"Concepcion del Oro, 10 mi SW",NA,NA,-101.524740255846,"2015-04-17T00:00:00.000+0000",7,NA,"ICZN","026f9468-d1de-42cc-9e31-577cf99e2cb2",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Clifton, P L","PLC 15788","http://portal.vertnet.org/o/lacm/mammals?id=034936",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,"FEMALE","Mephitis macroura",5219394,"macroura",209,NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"2317","28 JUL 1970","Mexico | Zacatecas | Concepcion del Oro, 10 mi SW",NA,NA,NA,1970,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"273",274,"http://vertnet.org/resources/norms.html","Zacatecas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"034937","Mammalia",359,"Monte Escobedo, Zacatecas, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",1404,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,30,NA,NA,NA,NA,NA,NA,242,"NATIVE","1970-08-30T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",1065336549,"Mephitis","Mephitis",5219379,"WGS84","Juan Carlos Hernndez Barrios (CONABIO)",NA,"VertNet Georeferencing Guidelines","Locality coordinates","Instituto Nacional de Estadfstica Geograffa e Informtica (INEGI), (2002) Localidades de la Rep+blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci=n y Viviend","requires verification",NA,"Carnivora | Mephitidae | Mephitis","| Mexico | Zacatecas |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"0f157472-a701-4e5a-a805-82c3c5e9aed2",NA,NA,"macroura","LACM","urn:lsid:biocol.org:col:34802",NA,NA,"MX",1065336549,"Animalia",1,"en","2015-04-17T15:58:39.877+0000","2016-08-04T02:40:36.912+0000","2015-04-17T15:58:39.893+0000",22.3040823811107,NA,NA,"Monte Escobedo",NA,NA,-103.560499045359,"2015-04-17T00:00:00.000+0000",8,NA,"ICZN","0f157472-a701-4e5a-a805-82c3c5e9aed2",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Clifton, P L","PLC 16147","http://portal.vertnet.org/o/lacm/mammals?id=034937",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,"FEMALE","Mephitis macroura",5219394,"macroura",242,NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"2225","30 AUG 1970","Mexico | Zacatecas | Monte Escobedo",NA,NA,NA,1970,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"276",277,"http://vertnet.org/resources/norms.html","Zacatecas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"035464","Mammalia",359,"Nochistlan, 8 mi NW, Zacatecas, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",6750,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,27,NA,NA,NA,NA,NA,NA,300,"NATIVE","1970-10-27T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",1065425908,"Mephitis","Mephitis",5219379,"WGS84","Juan Carlos Hernndez Barrios (CONABIO)",NA,"VertNet Georeferencing Guidelines","Assumed by air","Instituto Nacional de Estadfstica Geograffa e Informtica (INEGI), (2002) Localidades de la Rep+blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci=n y Viviend","requires verification",NA,"Carnivora | Mephitidae | Mephitis","| Mexico | Zacatecas |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"f9a462b1-57da-4e0f-9e95-6000ca9adcf9",NA,NA,NA,"LACM","urn:lsid:biocol.org:col:34802",NA,NA,"MX",1065425908,"Animalia",1,"en","2015-04-17T16:01:19.423+0000","2016-08-04T02:40:36.137+0000","2015-04-17T16:01:19.436+0000",21.4433929287151,NA,NA,"Nochistlan, 8 mi NW",NA,NA,-102.92808057897,"2015-04-17T00:00:00.000+0000",10,NA,"ICZN","f9a462b1-57da-4e0f-9e95-6000ca9adcf9",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Clifton, P L","PLC 16497","http://portal.vertnet.org/o/lacm/mammals?id=035464",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"MALE","Mephitis macroura",5219394,"macroura",300,NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,NA,"2012","27 OCT 1970","Mexico | Zacatecas | Nochistlan, 8 mi NW",NA,NA,NA,1970,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"277",278,"http://vertnet.org/resources/norms.html","Arizona","Pinal",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"UAZ 19427","Mammalia",359,"T6S, R8E, Sec. 36, SE Quarter, east side of Picacho Lake in lake bed, elev. 1500 ft., Arizona, Pinal, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,7,NA,NA,NA,"{""earLengthInMM"":""25"", ""hindfootLengthInMM"":""68"", ""tail"":""349"", ""totalLength"":""685"" }",NA,NA,311,"NATIVE","1970-11-07T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",1262410574,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Mephitidae |  |  | Mephitis","| United States of America  | Arizona | Pinal |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 19427",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852",NA,NA,"US",1262410574,"Animalia",1,"en","2016-03-29T18:16:42.882+0000","2016-08-04T10:11:17.308+0000","2016-03-29T18:16:42.916+0000",32.857,NA,NA,"T6S, R8E, Sec. 36, SE Quarter, east side of Picacho Lake in lake bed, elev. 1500 ft.",NA,NA,-111.4725,"2016-03-23T00:00:00.000+0000",11,NA,"ICZN","urn:catalog:UAZ:Mammals:UAZ 19427",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862","Wendel Schaefer",NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-19427",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"MALE","Mephitis macroura",5219394,"macroura",311,NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"7 November 1970","United States of America  | Arizona | Pinal | T6S, R8E, Sec. 36, SE Quarter, east side of Picacho Lake in lake bed, elev. 1500 ft.",NA,"Hooded Skunk",NA,1970,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"278",279,"http://vertnet.org/resources/norms.html","Arizona","Pima",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"UAZ 19570","Mammalia",359,"1 mi. W of Jaynes Station, T13S, R13E, S7, NW1/4, 2200 ft., Arizona, Pima, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,10,NA,NA,NA,"{""earLengthInMM"":""17"", ""hindfootLengthInMM"":""37"", ""tail"":""430"", ""totalLength"":""730"", ""weight"":""793"" }",NA,NA,314,"NATIVE","1970-11-10T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",1262410662,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Mephitidae |  |  | Mephitis","| United States of America  | Arizona | Pima |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 19570",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852",NA,NA,"US",1262410662,"Animalia",1,"en","2016-03-29T18:16:42.982+0000","2016-08-04T10:11:16.441+0000","2016-03-29T18:16:43.010+0000",32.3154,NA,NA,"1 mi. W of Jaynes Station, T13S, R13E, S7, NW1/4, 2200 ft.",NA,NA,-111.0544,"2016-03-23T00:00:00.000+0000",11,NA,"ICZN","urn:catalog:UAZ:Mammals:UAZ 19570",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862","J.M. Giles",NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-19570",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"MALE","Mephitis macroura",5219394,"macroura",314,NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"10 November 1970","United States of America  | Arizona | Pima | 1 mi. W of Jaynes Station, T13S, R13E, S7, NW1/4, 2200 ft.",NA,"Hooded Skunk",NA,1970,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"285",286,"http://vertnet.org/resources/norms.html","Texas","Jeff Davis",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"9298","Mammalia",359,"2 MI E DAVIS MTS STATE PARK, Texas, Jeff Davis, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"854f70cc-55e3-4af2-9417-0f47d6c7902d",NA,NA,10,NA,NA,NA,NA,NA,NA,161,"NATIVE","1969-06-10T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,"TK938508","United States",911640450,"Mephitis","Mephitis",5219379,"WGS84","Mia Hwang (TTU)","3/3/2003","not recorded",NA,"Topozone.com","requires verification",NA,"MEPHITIS","| United States | Texas | Jeff Davis Co |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TTU:Mammals:9298",NA,NA,"milleri","TTU","urn:lsid:biocol.org:col:34902",NA,NA,"US",911640450,"Animalia",1,"en","2015-02-26T18:20:18.655+0000","2016-08-04T07:53:01.737+0000","2015-02-20T22:03:49.706+0000",30.598,NA,NA,"2 MI E DAVIS MTS STATE PARK",NA,NA,-103.964,"2015-02-20T00:00:00.000+0000",6,NA,"ICZN","urn:catalog:TTU:Mammals:9298",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"SS | skin | skull",NA,"DWC_ARCHIVE","US","acac73b0-055d-11d8-b84f-b8a03c50a862","REICHMAN, O J","162","http://portal.vertnet.org/o/ttu/mammals?id=9298",NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"FEMALE","Mephitis macroura",5219394,"macroura",161,NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"UTM",NA,"6/10/1969","UNITED STATES | TEXAS | JEFF DAVIS CO | 2 MI E DAVIS MTS STATE PARK",NA,NA,NA,1969,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"286",290,"http://vertnet.org/resources/norms.html","Durango",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"MR.13878","Mammalia",359,"Hda. Atotonilco, Durango, Mexico, NORTH_AMERICA","MR","http://grbio.org/cool/qxfg-723q","NORTH_AMERICA",86,"Mexico",NA,"22a66350-7947-4a49-84a3-39c7c1b0881f",NA,NA,29,NA,NA,NA,NA,2037,0,89,"NATIVE","1968-03-29T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",919438950,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,"VertNet Georeferencing Guidelines","Assumed by air/ Extent calculated as: y = 0.0863x0.3322 (0.3322 = exponential) where X = number of inhabitants of named place",NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Mephitis","North and Central America | Mexico | Durango State |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:MSU:MR:MR.13878",NA,NA,"macroura","MSU","http://grbio.org/cool/53w1-8r3k",NA,NA,"MX",919438950,"Animalia",1,"en","2015-07-31T14:03:58.939+0000","2016-08-03T12:48:05.928+0000","2015-04-09T04:32:42.116+0000",24.7375879482235,NA,NA,"Hda. Atotonilco",NA,NA,-103.836346531119,"2015-04-09T00:00:00.000+0000",3,NA,"ICZN","urn:catalog:MSU:MR:MR.13878",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","311e2740-f15a-11d8-b22f-b8a03c50a862","Michael K. Petersen","1196","http://portal.vertnet.org/o/msu/mr?id=mr-13878",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,"MALE","Mephitis macroura",5219394,"macroura",89,NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees","2037.40002441406 m",NA,"North and Central America | Mexico | Durango State | Hda. Atotonilco",NA,NA,NA,1968,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"287",291,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Boaco",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"115618","Mammalia",359,"BOACO, 17 KM N, 15 KM E OF; SANTA ROSA, Boaco, Nicaragua, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Nicaragua",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,"1968-03-21T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Nicaragua",686444219,"Mephitis","Mephitis",5219379,"WGS84","Andrea Caiozzi-Cofre (MVZ)","2003-05-23",NA,NA,"Ministerio de Fomento: Nicaragua 1:50,000 (1959)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94bd8be6-1ed8-11e3-bfac-90b11c41863e",NA,NA,"richardsoni","KU","http://grbio.org/cool/iakn-125z",NA,NA,"NI",686444219,"Animalia",1,"en","2016-03-28T15:43:33.461+0000","2016-08-03T12:32:55.105+0000","2015-06-05T22:02:16.760+0000",12.6109891502931,NA,NA,"BOACO, 17 KM N, 15 KM E OF; SANTA ROSA",NA,NA,-85.5197636127339,NA,3,NA,NA,"94bd8be6-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","SMITH J D",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Mephitis macroura subsp. richardsoni Goodwin, 1957",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,6164427,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,1968,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"288",292,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Chinandega",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"115617","Mammalia",359,"COSIGUI1 KM N OF; EL PARAISO, Chinandega, Nicaragua, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Nicaragua",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1968-03-01T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Nicaragua",686444218,"Mephitis","Mephitis",5219379,"WGS84","N Slade","2009-07-15",NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94bd8b00-1ed8-11e3-bfac-90b11c41863e",NA,NA,"richardsoni","KU","http://grbio.org/cool/iakn-125z",NA,NA,"NI",686444218,"Animalia",1,"en","2016-03-28T15:43:33.470+0000","2016-08-03T12:32:55.516+0000","2015-06-05T22:02:16.768+0000",12.990965117934,NA,NA,"COSIGUINA, 1 KM N OF; EL PARAISO",NA,NA,-87.5598123360662,NA,3,NA,NA,"94bd8b00-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","CHOATE J R",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Mephitis macroura subsp. richardsoni Goodwin, 1957",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,6164427,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"Decimal Degrees",NA,NA,NA,NA,NA,NA,1968,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"290",294,"http://vertnet.org/resources/norms.html","Colima",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"059412","Mammalia",359,"El Charco, Colima, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",556,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,24,NA,NA,NA,NA,NA,NA,176,"NATIVE","1968-06-24T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",1065331653,"Mephitis","Mephitis",5219379,"WGS84","Alejandra N+ez Merchand (CONABIO)",NA,"VertNet Georeferencing Guidelines","Extent calculated as: y = 0.0863x0.3322 (0.3322 = exponential) where X = number of inhabitants of named place","Localidades 2000, INEGI","requires verification",NA,"Carnivora | Mephitidae | Mephitis","| Mexico | Colima |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"022fa912-a11c-496f-bc14-8d037680accb",NA,NA,"macroura","LACM","urn:lsid:biocol.org:col:34802",NA,NA,"MX",1065331653,"Animalia",1,"en","2015-04-17T15:58:30.449+0000","2016-08-04T02:40:33.535+0000","2015-04-17T15:58:30.460+0000",19.2392190480948,NA,NA,"El Charco",NA,NA,-104.495788270891,"2015-04-17T00:00:00.000+0000",6,NA,"ICZN","022fa912-a11c-496f-bc14-8d037680accb",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"SP",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Clifton, P L","PLC 13426","http://portal.vertnet.org/o/lacm/mammals?id=059412",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,"MALE","Mephitis macroura",5219394,"macroura",176,NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"15","24 JUN 1968","Mexico | Colima | El Charco",NA,NA,NA,1968,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"302",306,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Jalisco",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"112421","Mammalia",359,"TUXPAN DE BOLANOS, Jalisco, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Mexico",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"1967-05-15T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",686441077,"Mephitis","Mephitis",5219379,"WGS84","Nadya Moreno Almeraya (CONABIO)","2003-09-01",NA,NA,"Instituto Nacional de Estad<U+FFFD>stica Geograf<U+FFFD>a e Inform<U+FFFD>tica (INEGI), (2002) Localidades de la Rep<U+FFFD>blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci<U+FFFD>n y Viviend",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9494ada1-1ed8-11e3-bfac-90b11c41863e",NA,NA,"macroura","KU","http://grbio.org/cool/iakn-125z",NA,NA,"MX",686441077,"Animalia",1,"en","2016-03-28T15:43:32.401+0000","2016-08-03T12:33:00.456+0000","2015-09-16T18:57:10.959+0000",21.8704898868353,NA,NA,"TUXPAN DE BOLANOS",NA,NA,-104.010227743045,NA,5,NA,NA,"9494ada1-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"SK",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","CLIFTON P L",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,1967,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
