"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","waterBody","year","downloadDate"
"18",NA,"Morelos","Tlaquiltenango",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"14683","Mammalia",359,"Quilamula, Morelos, Tlaquiltenango, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,10,NA,NA,NA,NA,325.53,NA,NA,NA,"2007-01-10T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1061289650","Mephitis","Mephitis",5219379,"WGS84",NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,NA,NA,"MX",1061289650,"Animalia",1,NA,"2016-06-28T07:24:31.077+0000","2016-08-04T15:40:25.266+0000","2015-03-03T13:48:29.621+0000",18.51016,NA,NA,"Quilamula",NA,NA,-99.01973,NA,1,NA,NA,"8cded866-581b-4259-b859-817a0f7c7357",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"liver;heart, kidney;skin, skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Guerra, Gema I",NA,NA,NA,NA,NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"MALE","Mephitis macroura",5219394,"macroura",NA,NA,5219394,"SPECIES",NA,NA,NA,NA,NA,"1068 m","10 January 2007","Quilamula, 18.51547°N, 99.02016°W, 1068m elev.",NA,"Hooded Skunk",NA,2007,2016-08-10
"19",NA,"Morelos","Tlaquiltenango",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"14686","Mammalia",359,"Quilamula, Morelos, Tlaquiltenango, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,9,NA,NA,NA,NA,320.65,NA,NA,NA,"2007-01-09T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1061289642","Mephitis","Mephitis",5219379,"WGS84",NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,NA,NA,"MX",1061289642,"Animalia",1,NA,"2016-06-28T07:24:31.080+0000","2016-08-04T15:40:25.751+0000","2015-03-03T13:48:29.599+0000",18.50607,NA,NA,"Quilamula",NA,NA,-99.0228,NA,1,NA,NA,"e6a42ce0-e7b9-4bcf-a2d3-746cddaa2f05",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"liver;heart, kidney;skin, skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Ferguson, Adam W",NA,NA,NA,NA,NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"MALE","Mephitis macroura",5219394,"macroura",NA,NA,5219394,"SPECIES",NA,NA,NA,NA,NA,"1052 m","09 January 2007","Quilamula, 18.50607°N, 99.002280°W, 1052m elev.",NA,"Hooded Skunk",NA,2007,2016-08-10
"20","http://www.vertnet.org/resources/norms.html","New Mexico","Hidalgo County",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"221896","Mammalia",359,"6 mi N, 1 mi E of Rodeo., New Mexico, Hidalgo County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",NA,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2007-05-15T00:00:00.000+0000",15,NA,NA,NA,"ear from notch: 37mm; hind foot with claw: 75mm; sex: male; tail length: 393mm; total length: 768mm; weight: 1400g",NA,NA,"135",NA,"2007-05-15T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1145254925","Mephitis","Mephitis",5219379,NA,"unknown","2012-07-08 00:00:00.0",NA,NA,NA,"unverified",NA,"Animalia Chordata Mammalia Carnivora Mephitidae","North America, United States, New Mexico, Hidalgo County",NA,NA,NA,"A",NA,"expert","Jerry W. Dragoo","http://arctos.database.museum/guid/MSB:Mamm:221896?seid=547163",1,NA,NA,"MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145254925,"Animalia",1,"en","2016-07-28T04:55:51.136+0000","2016-08-04T12:18:15.088+0000","2016-06-24T04:33:43.697+0000",NA,NA,NA,"6 mi N, 1 mi E of Rodeo.","unknown",NA,NA,NA,5,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:221896?seid=547163","""Charlie"" wild caught in 2001, kept captive at Dragoo residence until death on 15 May 2007.",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:221896","NK=136991; preparator number=JWD 646",NA,"Chordata",44,"skin; skull; postcranial skeleton; heart, kidney, spleen (frozen); liver (frozen)",NA,"DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): Jerry W. Dragoo; Preparator(s): Jerry W. Dragoo",NA,"http://arctos.database.museum/guid/MSB:Mamm:221896",NA,"http://arctosdb.org/home/data/",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"MALE","Mephitis macroura",5219394,"macroura",NA,NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"15 May 2007","6 mi N, 1 mi E of Rodeo.",NA,NA,NA,2007,2016-08-10
"21",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"398845","Mammalia",359,"Mexico","Observations",NA,NA,NA,"Mexico",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2013-10-11T03:51:07.000+0000",3,NA,NA,NA,NA,NA,NA,NA,NA,"2007-05-03T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1065574208","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://conabio.inaturalist.org/observations/398845",NA,"710989",NA,NA,NA,NA,"398845",NA,NA,NA,"iNaturalist",NA,NA,NA,"MX",1065574208,"Animalia",1,NA,"2016-08-10T00:35:00.546+0000","2016-08-10T00:57:45.612+0000","2016-08-10T00:35:00.552+0000",23.2994,"http://creativecommons.org/licenses/by/4.0/",NA,NA,NA,NA,-106.44349,"2015-05-15T23:40:22.000+0000",5,NA,NA,"http://conabio.inaturalist.org/observations/398845",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Francisco Farriols Sarabia",NA,"http://www.inaturalist.org/observations/398845",NA,"© Francisco Farriols Sarabia some rights reserved","Francisco Farriols Sarabia",NA,"Mephitis macroura Lichtenstein, 1832",NA,NA,"Mephitis macroura",5219394,"macroura",NA,"41879",5219394,"SPECIES",NA,NA,NA,NA,NA,NA,"2007-05-03","Rancho los venados Mazatlan Mexico",NA,NA,NA,2007,2016-08-10
"22",NA,"Chihuahua","GUACHOCHI",NA,NA,"UNKNOWN",NA,NA,"CRD4293","Mammalia",359,"9.8 km N, 5.5 km W Norogachi, Chihuahua, GUACHOCHI, Mexico","CRD",NA,NA,NA,"Mexico",NA,"7fdef8c0-f762-11e1-a439-00145eb45e9a",NA,"2006-09-27T00:00:00.000+0000",1,NA,NA,NA,NA,2189,NA,NA,NA,"2006-09-01T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370414397","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"López, G. C.",NA,NA,NA,"milleri","CIIDIR-DURANGO",NA,NA,NA,"MX",370414397,"Animalia",1,NA,"2016-01-28T19:32:41.849+0000","2016-08-04T03:35:48.387+0000","2014-10-09T13:35:18.318+0000",27.361,NA,NA,"9.8 km N, 5.5 km W Norogachi",NA,NA,-107.186,NA,9,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","López, G. C. & García, M. D. F & De León, D. & Torres, M. L. & Rodríguez, M. A.",NA,NA,NA,NA,NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,6164425,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,2016-08-10
"23","http://www.vertnet.org/resources/norms.html","Arizona","Santa Cruz County",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"221897","Mammalia",359,"No specific locality recorded, Arizona, Santa Cruz County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",NA,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2005-03-16T00:00:00.000+0000",16,NA,NA,NA,"sex=female ; total length=705 mm; tail length=374 mm; hind foot with claw=67 mm; ear from notch=35 mm; weight=1300 g",NA,NA,"75",NA,"2005-03-16T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1145254904","Mephitis","Mephitis",5219379,"WGS84","Jerry W. Dragoo","2005-03-16 00:00:00.0","BioGeoMancer",NA,"Field catalogue","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, United States, Arizona, Santa Cruz County",NA,NA,NA,"A",NA,"expert","Jerry W. Dragoo","http://arctos.database.museum/guid/MSB:Mamm:221897?seid=1334937",1,NA,NA,"MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145254904,"Animalia",1,"en","2016-07-28T04:55:51.140+0000","2016-08-04T12:18:26.648+0000","2016-06-24T04:33:43.679+0000",31.7301,NA,NA,"No specific locality recorded","Jerry W. Dragoo",NA,-111.7301,NA,3,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:221897?seid=1334937","Check lat long data",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:221897","original identifier=CH 1473; preparator number=JWD 578",NA,"Chordata",44,"skull; muscle","<i>Mephitis macroura</i> (accepted ID) identified by Jerry W. Dragoo on 2005-03-16; method: expert","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): Denny Constintine; Preparator(s): Jerry W. Dragoo",NA,"http://arctos.database.museum/guid/MSB:Mamm:221897",NA,"http://arctosdb.org/home/data/",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"FEMALE","Mephitis macroura",5219394,"macroura",NA,NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,"degrees dec. minutes",NA,"16 March 2005","No specific locality recorded",NA,NA,NA,2005,2016-08-10
"24",NA,"Durango","SUCHIL",NA,NA,"UNKNOWN",NA,NA,"CRD4863","Mammalia",359,"Estación Biológica Piedra Herrada, Durango, SUCHIL, Mexico","CRD",NA,NA,NA,"Mexico",NA,"7fdef8c0-f762-11e1-a439-00145eb45e9a",NA,"2006-04-17T00:00:00.000+0000",17,NA,NA,NA,NA,2490,NA,NA,NA,"2005-04-17T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370418572","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"López, G. C.",NA,NA,NA,"macroura","CIIDIR-DURANGO",NA,NA,NA,"MX",370418572,"Animalia",1,NA,"2016-01-28T19:32:41.880+0000","2016-08-04T03:35:47.445+0000","2014-10-09T13:35:18.275+0000",23.388,NA,NA,"Estación Biológica Piedra Herrada",NA,NA,-104.247,NA,4,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","Muñiz, M. R. & Nocedal, J.",NA,NA,NA,NA,NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,7193897,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,2016-08-10
"25",NA,"Michoacan","URUAPAN",NA,NA,"UNKNOWN",NA,NA,"3168","Mammalia",359,"Parque Nacional Barranca del Cupatitzio, Michoacan, URUAPAN, Mexico","CMUM",NA,NA,NA,"Mexico",NA,"80204e56-f762-11e1-a439-00145eb45e9a",NA,"2004-02-19T00:00:00.000+0000",6,NA,NA,NA,NA,1778,NA,NA,NA,"2004-02-06T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370757895","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S.Z.R.",NA,NA,NA,NA,"FB-UMSNH",NA,NA,NA,"MX",370757895,"Animalia",1,NA,"2016-01-28T15:57:14.028+0000","2016-08-04T03:37:45.822+0000","2014-10-09T11:48:18.282+0000",19.427,NA,NA,"Parque Nacional Barranca del Cupatitzio",NA,NA,-102.094,NA,2,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","S.Z.R.",NA,NA,NA,NA,NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,5219394,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,2016-08-10
"26",NA,"Michoacan","URUAPAN",NA,NA,"UNKNOWN",NA,NA,"3178","Mammalia",359,"Parque Nacional Barranca del Cupatitzio, Michoacan, URUAPAN, Mexico","CMUM",NA,NA,NA,"Mexico",NA,"80204e56-f762-11e1-a439-00145eb45e9a",NA,"2004-09-09T00:00:00.000+0000",23,NA,NA,NA,NA,1763,NA,NA,NA,"2004-08-23T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370758258","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S.Z.R.",NA,NA,NA,NA,"FB-UMSNH",NA,NA,NA,"MX",370758258,"Animalia",1,NA,"2016-01-28T15:57:14.049+0000","2016-08-04T03:37:45.807+0000","2014-10-09T11:48:18.278+0000",19.43,NA,NA,"Parque Nacional Barranca del Cupatitzio",NA,NA,-102.096,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","S.Z.R.",NA,NA,NA,NA,NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,5219394,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,2016-08-10
"27",NA,"Puebla","YEHUALTEPEC",NA,NA,"LITERATURE",NA,NA,"NA / 755 / BK022","Mammalia",359,"1.4 km E San Miguel Zozutla, Puebla, YEHUALTEPEC, Mexico","NA",NA,NA,NA,"Mexico",NA,"7fd54c8a-f762-11e1-a439-00145eb45e9a",NA,"2004-10-09T00:00:00.000+0000",9,NA,NA,NA,NA,2100,NA,NA,NA,"2004-10-09T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370742261","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"macroura","UAMI",NA,NA,NA,"MX",370742261,"Animalia",1,NA,"2016-01-28T17:58:34.735+0000","2016-08-04T03:35:35.934+0000","2014-10-09T07:45:27.118+0000",18.761,NA,NA,"1.4 km E San Miguel Zozutla",NA,NA,-97.64,NA,10,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","J. Patiño R.",NA,NA,NA,NA,NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,7193897,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,2016-08-10
"28",NA,"Puebla","YEHUALTEPEC",NA,NA,"LITERATURE",NA,NA,"NA / 756 / BK022","Mammalia",359,"2.2 km E San Miguel Zozutla, Puebla, YEHUALTEPEC, Mexico","NA",NA,NA,NA,"Mexico",NA,"7fd54c8a-f762-11e1-a439-00145eb45e9a",NA,"2004-10-10T00:00:00.000+0000",10,NA,NA,NA,NA,2180,NA,NA,NA,"2004-10-10T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370742279","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"macroura","UAMI",NA,NA,NA,"MX",370742279,"Animalia",1,NA,"2016-01-28T17:58:34.734+0000","2016-08-04T03:35:35.884+0000","2014-10-09T07:45:27.117+0000",18.764,NA,NA,"2.2 km E San Miguel Zozutla",NA,NA,-97.628,NA,10,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","J. Patiño R.",NA,NA,NA,NA,NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,7193897,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,2016-08-10
"29",NA,"Puebla","ATEXCAL",NA,NA,"LITERATURE",NA,NA,"NA / 754 / BK022","Mammalia",359,"Santiago Nopala, Puebla, ATEXCAL, Mexico","NA",NA,NA,NA,"Mexico",NA,"7fd54c8a-f762-11e1-a439-00145eb45e9a",NA,"2004-10-11T00:00:00.000+0000",11,NA,NA,NA,NA,2276,NA,NA,NA,"2004-10-11T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370742237","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"macroura","UAMI",NA,NA,NA,"MX",370742237,"Animalia",1,NA,"2016-01-28T17:58:34.734+0000","2016-08-04T03:35:35.852+0000","2014-10-09T07:45:27.116+0000",18.454,NA,NA,"Santiago Nopala",NA,NA,-97.642,NA,10,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","J. Patiño R.",NA,NA,NA,NA,NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,7193897,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,2016-08-10
"30","http://www.vertnet.org/resources/norms.html","Arizona","Cochise County",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"144500","Mammalia",359,"Fort Huachuca, Arizona, Cochise County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",3737,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2002-02-23T00:00:00.000+0000",23,NA,NA,NA,"sex=female",NA,NA,"54",NA,"2002-02-23T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1145170931","Mephitis","Mephitis",5219379,"WGS84","Jason L. Malaney","2010-02-08 00:00:00.0","BioGeoMancer",NA,"Beogeomancer","unverified",NA,"Animalia Chordata Mammalia Carnivora Mephitidae","North America, United States, Arizona, Cochise County",NA,NA,NA,"A","verified mtDNA","expert","Jerry W. Dragoo","http://arctos.database.museum/guid/MSB:Mamm:144500?seid=30691",1,NA,NA,"MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145170931,"Animalia",1,"en","2016-07-28T04:55:31.120+0000","2016-08-04T12:18:26.466+0000","2016-06-24T04:32:59.328+0000",31.5528,NA,NA,"Fort Huachuca","Jason L. Malaney",NA,-110.34734,NA,2,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:144500?seid=30691","Uncleaned and zygomatic arches missing/broken, some skin remaining; Positive ID as rabid  UTM coords: 561766E, 3487702N",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:144500","preparator number=HD 5536",NA,"Chordata",44,"skull (ethanol)","<i>Mephitis macroura</i> (accepted ID) identified by Jerry W. Dragoo on 2002-02-23; method: expert Remark: verified mtDNA<br><i>Mephitis macroura</i> identified by Jerry W. Dragoo, Christine C. Hass <i>sensu</i> <a href=""http://arctos.database.museum/publication/1000054"">Hass and Dragoo 2006</a>; method: type specimen Remark: ID from citation in Hass and Dragoo 2006.","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): Christine C. Hass; Preparator(s): Christine C. Hass",NA,"http://arctos.database.museum/guid/MSB:Mamm:144500",NA,"http://arctosdb.org/home/data/",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"FEMALE","Mephitis macroura",5219394,"macroura",NA,NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"23 Feb 2002","Fort Huachuca",NA,NA,NA,2002,2016-08-10
"31","http://www.vertnet.org/resources/norms.html","Arizona","Cochise County",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"135533","Mammalia",359,"FORT HUACHUCAD 27; 559800E 3490700N, Arizona, Cochise County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",3737,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2005-02-15T00:00:00.000+0000",28,NA,NA,NA,"sex=male",NA,NA,"179",NA,"2002-06-28T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1145162792","Mephitis","Mephitis",5219379,"WGS84","Jason L. Malaney","2010-02-08 00:00:00.0","BioGeoMancer",NA,"Beogeomancer","unverified",NA,"Animalia Chordata Mammalia Carnivora Mephitidae","North America, United States, Arizona, Cochise County",NA,NA,NA,"A",NA,"legacy","unknown","http://arctos.database.museum/guid/MSB:Mamm:135533?seid=316039",1,NA,"milleri","MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145162792,"Animalia",1,"en","2016-07-28T04:55:29.085+0000","2016-08-04T12:18:26.173+0000","2016-06-24T04:32:54.869+0000",31.5528,NA,NA,"FORT HUACHUCA, NAD 27; 559800E 3490700N","Jason L. Malaney",NA,-110.34734,NA,6,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:135533?seid=316039",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:135533","NK=101368; preparator number=572",NA,"Chordata",44,"skin; skull; postcranial skeleton; kidney (frozen); liver (frozen); heart (frozen); spleen (frozen); heart (frozen) sample","<i>Mephitis macroura milleri</i> (accepted ID) identified by unknown on 2005-02-15; method: legacy","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): Christine C. Hass; Preparator(s): Jerry W. Dragoo",NA,"http://arctos.database.museum/guid/MSB:Mamm:135533",NA,"http://arctosdb.org/home/data/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"MALE","Mephitis macroura",5219394,"macroura",NA,NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"28-Jun-2002","FORT HUACHUCA, NAD 27; 559800E 3490700N",NA,NA,NA,2002,2016-08-10
"32",NA,"Chihuahua","GUACHOCHI",NA,NA,"UNKNOWN",NA,NA,"CRD3658","Mammalia",359,"0.75 km N, 1.5 km E Samachique, Chihuahua, GUACHOCHI, Mexico","CRD",NA,NA,NA,"Mexico",NA,"7fdef8c0-f762-11e1-a439-00145eb45e9a",NA,"2006-09-27T00:00:00.000+0000",20,NA,NA,NA,NA,2195,NA,NA,NA,"2002-06-20T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370414219","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"López, G. C.",NA,NA,NA,"milleri","CIIDIR-DURANGO",NA,NA,NA,"MX",370414219,"Animalia",1,NA,"2016-01-28T19:32:41.864+0000","2016-08-04T03:35:48.449+0000","2014-10-09T13:35:18.318+0000",27.305,NA,NA,"0.75 km N, 1.5 km E Samachique",NA,NA,-107.527,NA,6,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","López, G. C. & García, M. D. F & Villegas, G. G. & Navarro, F. F. J.",NA,NA,NA,NA,NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,6164425,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,2016-08-10
