"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEpochOrLowestSeries","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","group","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"33922",NA,"New South Wales","not applicable",NA,NA,"PRESERVED_SPECIMEN",NA,"M06506","Mammalia",359,"4 MILES NW OF ARALUEN, New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1974-01-29T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","332039266","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b824c5ca-b3e7-4205-b338-0fff2eced929",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332039266,"Animalia",1,NA,"2016-08-19T07:26:19.464+0000","2016-08-03T11:46:32.840+0000","2015-04-30T07:14:30.571+0000",-35.6167,NA,NA,NA,NA,NA,"4 MILES NW OF ARALUEN",NA,NA,NA,149.7667,NA,NA,1,NA,"b824c5ca-b3e7-4205-b338-0fff2eced929",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1974,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"33923",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C17626","Mammalia",359,"3.2 km south of Rushworth, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1974-02-15T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1272775421","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fa00c808-0454-47ec-9b7a-9bc7ae7ddad9",1,NA,NA,"NMV",NA,NA,NA,"AU",1272775421,"Animalia",1,NA,"2016-08-19T07:33:51.981+0000","2016-08-03T15:25:19.108+0000","2016-06-21T15:08:48.484+0000",-36.58,NA,NA,NA,NA,NA,"3.2 km south of Rushworth",NA,NA,NA,145.03,NA,NA,2,NA,"fa00c808-0454-47ec-9b7a-9bc7ae7ddad9",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a","Unknown",NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1974,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"33945",NA,"New South Wales","not applicable",NA,NA,"PRESERVED_SPECIMEN",NA,"M03396","Mammalia",359,"CAPTIVE BRED NSW UNIVERSITY (NSW), New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973-02-12T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","686507796","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c19632c9-f964-467c-8a18-532a7c4788f8",NA,NA,NA,"ANWC",NA,NA,NA,"AU",686507796,"Animalia",1,NA,"2016-08-19T07:26:18.703+0000","2016-08-03T11:46:27.149+0000","2015-04-30T07:14:28.810+0000",-30.0167,NA,NA,NA,NA,NA,"CAPTIVE BRED NSW UNIVERSITY (NSW)",NA,NA,"EX WALGETT",148.1167,NA,NA,2,NA,"c19632c9-f964-467c-8a18-532a7c4788f8",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1973,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"33951",NA,"New South Wales","not applicable",NA,NA,"PRESERVED_SPECIMEN",NA,"M03395","Mammalia",359,"EX FLAGSTAFF STATION, 19 KM NE OF COOTAMUNDRA NSW, New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973-04-10T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","332039247","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73f924ad-d904-40e9-9fcd-fe54f8d498a8",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332039247,"Animalia",1,NA,"2016-08-19T07:26:18.699+0000","2016-08-03T11:46:31.058+0000","2015-04-30T07:14:28.783+0000",-34.5167,NA,NA,NA,NA,NA,"EX FLAGSTAFF STATION, 19 KM NE OF COOTAMUNDRA NSW",NA,NA,NA,148.15,NA,NA,4,NA,"73f924ad-d904-40e9-9fcd-fe54f8d498a8",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1973,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"33954",NA,"Australian Capital Territory","not applicable",NA,NA,"PRESERVED_SPECIMEN",NA,"M03388","Mammalia",359,"EX CANBERRA AREA, Australian Capital Territory, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973-05-14T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","332039245","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8eeb704f-bf9d-488a-a79b-76d2066b1d9d",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332039245,"Animalia",1,NA,"2016-08-19T07:26:18.663+0000","2016-08-03T11:46:34.312+0000","2015-04-30T07:14:28.830+0000",-37.2833,NA,NA,NA,NA,NA,"EX CANBERRA AREA",NA,NA,NA,149.2167,NA,NA,5,NA,"8eeb704f-bf9d-488a-a79b-76d2066b1d9d",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1973,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"33965",NA,"New South Wales",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M.39423","Mammalia",359,"New South Wales, Australia","Mammalogy",NA,NA,1e-05,10000,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973-09-25T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1096795",NA,NA,"Macropodidae",9372,"Australia","1101219281","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"124c9eb8-c7da-4b1a-8add-6e3658cc18d9",NA,NA,NA,"AM",NA,NA,NA,"AU",1101219281,"Animalia",1,NA,"2016-08-19T08:07:04.292+0000","2016-08-04T14:23:18.213+0000","2015-07-17T07:04:01.565+0000",-31.23166,NA,NA,NA,NA,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, New South Wales, Warrumbungle National Park (31° 13' 54"" S, 149° 01' 04"" E) 25/09/1973 - 25/09/1973, Blade, K(Collector), Wheeler, Mr Robert - Department of Environment and Climate Change(Presenter), No data, Accession"";",149.01777,NA,NA,9,NA,"124c9eb8-c7da-4b1a-8add-6e3658cc18d9",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Blade, K",NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1973,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"33967",NA,"New South Wales","not applicable",NA,NA,"PRESERVED_SPECIMEN",NA,"M03308","Mammalia",359,"OLIVE DOWNS STATION, TIBOOBURRA, New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973-11-11T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","332039243","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5cb2ee77-0e3c-4c80-b525-74581b7be227",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332039243,"Animalia",1,NA,"2016-08-19T07:26:18.727+0000","2016-08-03T11:46:26.217+0000","2015-04-30T07:14:28.750+0000",-29.1833,NA,NA,NA,NA,NA,"OLIVE DOWNS STATION, TIBOOBURRA",NA,NA,"FORD ON DEADMANS CREEK",141.85,NA,NA,11,NA,"5cb2ee77-0e3c-4c80-b525-74581b7be227",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1973,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"33974",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C 17346","Mammalia",359,"Kentbruck, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972-01-02T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","479632328","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NMV",NA,NA,NA,"AU",479632328,"Animalia",1,NA,"2013-09-07T07:19:57.000+0000","2016-08-03T15:24:07.350+0000",NA,-38.17,NA,NA,NA,NA,NA,"Kentbruck",NA,NA,NA,141.28,NA,NA,1,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1972,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"33991",NA,"Tasmania","not applicable",NA,NA,"PRESERVED_SPECIMEN",NA,"M03193","Mammalia",359,"NILE, KELVIN GROVE, SE OF EVANDALE, Tasmania, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972-04-29T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","332039208","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95e8a7eb-622e-4145-b7b9-114d766eb1f5",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332039208,"Animalia",1,NA,"2016-08-19T07:26:18.641+0000","2016-08-03T11:46:35.554+0000","2015-04-30T07:14:28.699+0000",-41.65,NA,NA,NA,NA,NA,"NILE, KELVIN GROVE, SE OF EVANDALE",NA,NA,NA,147.3333,NA,NA,4,NA,"95e8a7eb-622e-4145-b7b9-114d766eb1f5",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1972,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,"Tasmania","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",8.76874253305,1.87217718906,TRUE
"34010",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C17890","Mammalia",359,"0.8 km east of Glenmaggie Reservoir, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972-08-18T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1272775793","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4b3b0ff8-6a5b-4a4b-ab2f-3a9aaf88320a",1,NA,NA,"NMV",NA,NA,NA,"AU",1272775793,"Animalia",1,NA,"2016-08-19T07:33:52.019+0000","2016-08-03T15:25:34.404+0000","2016-06-21T15:08:49.661+0000",-37.83,NA,NA,NA,NA,NA,"0.8 km east of Glenmaggie Reservoir",NA,NA,NA,146.67,NA,NA,8,NA,"4b3b0ff8-6a5b-4a4b-ab2f-3a9aaf88320a",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a","Unknown",NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1972,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"34014",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C17643","Mammalia",359,"Mitta Mitta area, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972-09-08T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1272775125","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ddb98235-ebc2-4bf6-90b5-21a01391c096",1,NA,NA,"NMV",NA,NA,NA,"AU",1272775125,"Animalia",1,NA,"2016-08-19T07:33:51.986+0000","2016-08-03T15:25:17.895+0000","2016-06-21T15:08:47.941+0000",-36.53,NA,NA,NA,NA,NA,"Mitta Mitta area",NA,NA,NA,147.37,NA,NA,9,NA,"ddb98235-ebc2-4bf6-90b5-21a01391c096",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a","Unknown",NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1972,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"34018",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C 17630","Mammalia",359,"Bairnsdale, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972-09-08T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","479634515","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NMV",NA,NA,NA,"AU",479634515,"Animalia",1,NA,"2013-09-07T07:19:57.000+0000","2016-08-03T15:24:07.145+0000",NA,-37.83,NA,NA,NA,NA,NA,"Bairnsdale",NA,NA,NA,147.62,NA,NA,9,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1972,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"34043",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C 17302","Mammalia",359,"Donkey Creek,Tooborac, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972-12-02T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","479631991","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NMV",NA,NA,NA,"AU",479631991,"Animalia",1,NA,"2013-09-07T07:19:57.000+0000","2016-08-03T15:24:07.329+0000",NA,-37.05,NA,NA,NA,NA,NA,"Donkey Creek,Tooborac",NA,NA,NA,144.8,NA,NA,12,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1972,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"34045",NA,"Tasmania",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"A889","Mammalia",359,"Ben Lomond, Tasmania, Australia","Mammalogy",NA,NA,NA,10000,"Australia",NA,"4ffe66a0-6c8b-11de-8226-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972-01-01T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","500737163","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38882edb-7bdd-4975-9f30-c1bad178f682",NA,NA,NA,"TMAG",NA,NA,NA,"AU",500737163,"Animalia",1,NA,"2016-08-19T07:18:34.130+0000","2016-08-03T23:08:12.766+0000","2015-05-13T22:01:34.120+0000",-41.5786064114095,NA,NA,NA,NA,NA,"Ben Lomond",NA,NA,NA,147.68101336318,NA,NA,NA,NA,"38882edb-7bdd-4975-9f30-c1bad178f682",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","8a226609-56b9-4b87-a0a2-767c38edd572","H D Barker",NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Forester kangaroo",1972,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,"Tasmania","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",8.76874253305,1.87217718906,TRUE
"34055",NA,"Queensland",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"J23104","Mammalia",359,"-, Queensland, Australia","Mammals",NA,NA,NA,NA,"Australia",NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971-05-01T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1066616043","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"152d76f6-7fdd-426d-8ce4-75b25ad5ed8d",NA,NA,NA,"QM",NA,NA,NA,"AU",1066616043,"Animalia",1,NA,"2015-10-19T05:51:13.868+0000","2016-08-04T10:56:31.504+0000","2015-04-30T09:48:31.332+0000",-23.08333,NA,NA,NA,NA,NA,"-",NA,NA,NA,148.01667,NA,NA,5,NA,"152d76f6-7fdd-426d-8ce4-75b25ad5ed8d",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern grey kangaroo",1971,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
