"","accessRights","adm1","adm2","associatedSequences","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferenceProtocol","georeferenceRemarks","georeferenceVerificationStatus","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identifiedBy","identifier","individualCount","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate"
"428",NA,NA,NA,NA,"OBSERVATION","Survey-48977","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,2000,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"1988-11-01T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","484846167","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c045dacb-4cdd-433b-9cc5-62b6d1a04c38",NA,"Fauna Atlas N.T.",NA,"AU",484846167,"Animalia",1,NA,"2014-06-18T10:45:04.843+0000","2016-08-03T13:49:40.856+0000","2014-05-29T12:41:13.034+0000",-13.4985,NA,NA,NA,NA,132.5811,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1988,2016-08-25
"429",NA,NA,NA,NA,"OBSERVATION","Atlas-267048","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1800,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"1988-11-05T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252553","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"154408b9-d743-4921-b046-2abf6ea610ae",NA,"Fauna Atlas N.T.",NA,"AU",481252553,"Animalia",1,NA,"2014-06-18T10:39:16.724+0000","2016-08-03T13:49:40.965+0000","2014-05-29T12:40:35.374+0000",-13.4985800034726,NA,NA,NA,NA,132.58453,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1988,2016-08-25
"430",NA,NA,NA,NA,"OBSERVATION","Atlas-267034","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,NA,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"1988-11-05T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252440","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b92807a2-2735-4aeb-af70-e75084abd5a9",NA,"Fauna Atlas N.T.",NA,"AU",481252440,"Animalia",1,NA,"2014-06-18T10:39:16.605+0000","2016-08-03T13:49:49.008+0000","2014-05-29T12:40:35.370+0000",-14.5635800043503,NA,NA,NA,NA,132.44899,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1988,2016-08-25
"431",NA,NA,NA,NA,"OBSERVATION","Survey-48992","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,2000,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"1988-11-01T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","484846281","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7546bf68-6031-412a-81c0-0dc3107e2ed9",NA,"Fauna Atlas N.T.",NA,"AU",484846281,"Animalia",1,NA,"2014-06-18T10:45:04.820+0000","2016-08-03T13:49:40.972+0000","2014-05-29T12:41:12.962+0000",-13.4985,NA,NA,NA,NA,132.5811,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1988,2016-08-25
"432",NA,NA,NA,NA,"OBSERVATION","Atlas-267038","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1000,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,"1988-12-04T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252475","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82c82c5f-2878-48aa-be31-fa896f7e1869",NA,"Fauna Atlas N.T.",NA,"AU",481252475,"Animalia",1,NA,"2014-06-18T10:39:16.630+0000","2016-08-03T13:49:48.688+0000","2014-05-29T12:40:35.369+0000",-14.4175800042235,NA,NA,NA,NA,132.14521,NA,12,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1988,2016-08-25
"433",NA,NA,NA,NA,"OBSERVATION","Atlas-267039","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,NA,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,"1988-12-04T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252484","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5e52ee51-5846-4529-9749-1ec77f3ffa06",NA,"Fauna Atlas N.T.",NA,"AU",481252484,"Animalia",1,NA,"2014-06-18T10:39:16.634+0000","2016-08-03T13:49:48.453+0000","2014-05-29T12:40:35.369+0000",-14.4135800042201,NA,NA,NA,NA,132.16399,NA,12,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1988,2016-08-25
"434",NA,NA,NA,NA,"OBSERVATION","Atlas-267046","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1800,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,"1987-03-30T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252543","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3aca8451-3449-423d-a29f-9fd9de7d4ec0",NA,"Fauna Atlas N.T.",NA,"AU",481252543,"Animalia",1,NA,"2014-06-18T10:39:16.715+0000","2016-08-03T13:49:42.798+0000","2014-05-29T12:40:35.374+0000",-13.5819100035373,NA,NA,NA,NA,132.6012,NA,3,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1987,2016-08-25
"435",NA,NA,NA,NA,"OBSERVATION","Atlas-267030","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,NA,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,23,NA,NA,NA,NA,NA,NA,NA,"1987-06-23T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252410","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28f045fa-6a7f-4075-8924-0152d83527a3",NA,"Fauna Atlas N.T.",NA,"AU",481252410,"Animalia",1,NA,"2014-06-18T10:39:16.585+0000","2016-08-03T13:49:49.248+0000","2014-05-29T12:40:35.368+0000",-14.5635800043503,NA,NA,NA,NA,132.44899,NA,6,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1987,2016-08-25
"436",NA,NA,NA,NA,"OBSERVATION","Atlas-267031","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,NA,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,7,NA,NA,NA,NA,NA,NA,NA,"1987-08-07T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252414","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5495cd71-18ae-4a7e-97c4-0fd6fa6e1abd",NA,"Fauna Atlas N.T.",NA,"AU",481252414,"Animalia",1,NA,"2014-06-18T10:39:16.591+0000","2016-08-03T13:49:49.250+0000","2014-05-29T12:40:35.368+0000",-14.5635800043503,NA,NA,NA,NA,132.44899,NA,8,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1987,2016-08-25
"437",NA,NA,NA,NA,"OBSERVATION","Atlas-267087","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1800,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,"1987-11-04T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252881","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9583a89e-c7de-4c69-bf35-35e64daf1a9d",NA,"Fauna Atlas N.T.",NA,"AU",481252881,"Animalia",1,NA,"2014-06-18T10:39:16.652+0000","2016-08-03T13:49:06.314+0000","2014-05-29T12:40:35.420+0000",-12.181900002538,NA,NA,NA,NA,136.76783,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1987,2016-08-25
"438",NA,NA,NA,NA,"OBSERVATION","Atlas-267028","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1800,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,13,NA,NA,NA,NA,NA,NA,NA,"1986-05-13T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252387","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44f0b321-acde-4c3f-a094-fcba52da73dd",NA,"Fauna Atlas N.T.",NA,"AU",481252387,"Animalia",1,NA,"2014-06-18T10:39:16.569+0000","2016-08-03T13:49:52.482+0000","2014-05-29T12:40:35.367+0000",-15.4819100051949,NA,NA,NA,NA,131.30123,NA,5,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1986,2016-08-25
"439",NA,NA,NA,NA,"OBSERVATION","Atlas-267020","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1800,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,11,NA,NA,NA,NA,NA,NA,NA,"1986-07-11T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252326","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"592c2e87-18f0-40cd-acb9-93f9264f7cac",NA,"Fauna Atlas N.T.",NA,"AU",481252326,"Animalia",1,NA,"2014-06-18T10:39:16.484+0000","2016-08-03T13:49:56.265+0000","2014-05-29T12:40:35.365+0000",-16.1485900058585,NA,NA,NA,NA,130.63457,NA,7,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1986,2016-08-25
"440",NA,NA,NA,NA,"OBSERVATION","Atlas-267040","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1800,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,"1986-08-09T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252500","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"94e35d3c-8ff8-4b62-9f5b-b002bc63f7e2",NA,"Fauna Atlas N.T.",NA,"AU",481252500,"Animalia",1,NA,"2014-06-18T10:39:16.645+0000","2016-08-03T13:49:47.029+0000","2014-05-29T12:40:35.370+0000",-14.1485900039953,NA,NA,NA,NA,130.53456,NA,8,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1986,2016-08-25
"441",NA,NA,NA,NA,"OBSERVATION","Atlas-267050","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1800,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,"1986-08-09T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252580","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"bc5cf175-1f92-471d-9b01-88eec8b3b761",NA,"Fauna Atlas N.T.",NA,"AU",481252580,"Animalia",1,NA,"2014-06-18T10:39:16.738+0000","2016-08-03T13:49:39.010+0000","2014-05-29T12:40:35.375+0000",-13.3652500033704,NA,NA,NA,NA,132.46787,NA,8,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1986,2016-08-25
"442",NA,NA,NA,NA,"OBSERVATION","Atlas-267041","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1800,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,"1986-08-09T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252507","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6777bafb-b0bb-42f3-bff6-42b5a6006db2",NA,"Fauna Atlas N.T.",NA,"AU",481252507,"Animalia",1,NA,"2014-06-18T10:39:16.650+0000","2016-08-03T13:49:46.708+0000","2014-05-29T12:40:35.540+0000",-14.0985900039536,NA,NA,NA,NA,130.68455,NA,8,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1986,2016-08-25
"443",NA,NA,NA,NA,"OBSERVATION","Atlas-267042","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1800,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,"1986-08-09T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252516","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"d2e5f1f6-c3d6-4c5c-9fe9-4c1dd5f7c3ab",NA,"Fauna Atlas N.T.",NA,"AU",481252516,"Animalia",1,NA,"2014-06-18T10:39:16.694+0000","2016-08-03T13:49:46.464+0000","2014-05-29T12:40:35.371+0000",-14.065260003926,NA,NA,NA,NA,130.68455,NA,8,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1986,2016-08-25
"444",NA,NA,NA,NA,"OBSERVATION","Atlas-267012","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1000,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,"1986-09-28T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252263","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b5a2e539-0093-43ba-8497-2f1ae24f0f89",NA,"Fauna Atlas N.T.",NA,"AU",481252263,"Animalia",1,NA,"2014-06-18T10:39:16.775+0000","2016-08-03T13:49:58.449+0000","2014-05-29T12:40:35.361+0000",-17.1955400069846,NA,NA,NA,NA,137.45518,NA,9,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1986,2016-08-25
"445",NA,NA,NA,NA,"OBSERVATION","Atlas-267011","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1000,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,"1986-09-28T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252256","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0f237893-2a0b-4711-9028-9c7ac797dcba",NA,"Fauna Atlas N.T.",NA,"AU",481252256,"Animalia",1,NA,"2014-06-18T10:39:16.771+0000","2016-08-03T13:49:58.728+0000","2014-05-29T12:40:35.358+0000",-17.1955400069846,NA,NA,NA,NA,137.43618,NA,9,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1986,2016-08-25
"446",NA,NA,NA,NA,"OBSERVATION","Atlas-267044","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1800,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"1986-10-05T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252533","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7473d7ec-ee21-4665-b644-1c4fc3acd98c",NA,"Fauna Atlas N.T.",NA,"AU",481252533,"Animalia",1,NA,"2014-06-18T10:39:16.706+0000","2016-08-03T13:49:42.617+0000","2014-05-29T12:40:35.372+0000",-13.5819100035373,NA,NA,NA,NA,132.6012,NA,10,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1986,2016-08-25
"447",NA,NA,NA,NA,"OBSERVATION","Atlas-267045","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1800,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,18,NA,NA,NA,NA,NA,NA,NA,"1986-10-18T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252538","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"a53ee428-aa14-4d33-bae3-54f81073f91a",NA,"Fauna Atlas N.T.",NA,"AU",481252538,"Animalia",1,NA,"2014-06-18T10:39:16.711+0000","2016-08-03T13:49:42.595+0000","2014-05-29T12:40:35.372+0000",-13.5819100035373,NA,NA,NA,NA,132.6012,NA,10,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1986,2016-08-25
"448",NA,NA,NA,NA,"OBSERVATION","Atlas-267043","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1800,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,"1986-10-03T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252526","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3025c4b-d80e-4340-bd72-7f46d9536bc4",NA,"Fauna Atlas N.T.",NA,"AU",481252526,"Animalia",1,NA,"2014-06-18T10:39:16.700+0000","2016-08-03T13:49:42.834+0000","2014-05-29T12:40:35.372+0000",-13.5819100035373,NA,NA,NA,NA,132.6012,NA,10,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1986,2016-08-25
"449",NA,NA,NA,NA,"OBSERVATION","Atlas-267054","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,1800,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,"1986-11-30T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481252610","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48eccb29-6451-431a-8947-8f6078cc6354",NA,"Fauna Atlas N.T.",NA,"AU",481252610,"Animalia",1,NA,"2014-06-18T10:39:16.756+0000","2016-08-03T13:49:36.854+0000","2014-05-29T12:40:35.375+0000",-13.198590003245,NA,NA,NA,NA,131.36788,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",1986,2016-08-25
