"","X","accessRights","adm1","adm2","associatedOccurrences","associatedReferences","associatedSequences","basisOfRecord","bed","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","created","dataGeneralizations","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","footprintWKT","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","lithostratigraphicTerms","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","waterBody","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source.1","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"3320",3330,"http://vertnet.org/resources/norms.html","Virginia","Campbell",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"92636","Mammalia",359,"TIMBERLAKE, Virginia, Campbell, United States, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34916","NORTH_AMERICA",NA,2268,"United States",NA,NA,NA,"6d2cfc0a-9903-40b8-802b-403398218e4a",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361,"NATIVE","1947-12-27T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",783983190,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,"VertNet Georeferencing Guidelines","extent includes community and body of water of same name","TopoZone.com","requires verification",NA,"CARNIVORA | MUSTELIDAE | MEPHITIS","| USA | Virginia | Campbell |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UMMZ:Mammals:92636",NA,NA,"elongata","UMMZ","urn:lsid:biocol.org:col:34917",NA,NA,"US",783983190,"Animalia",1,"en","2015-07-16T13:28:38.528+0000","2016-08-04T00:59:05.906+0000","2015-04-07T16:40:28.728+0000",37.3206346660661,NA,NA,NA,NA,NA,NA,NA,NA,"TIMBERLAKE",NA,NA,NA,-79.2574419901709,NA,"2015-04-06T00:00:00.000+0000",12,NA,"ICZN","urn:catalog:UMMZ:Mammals:92636","SEX UNCERTAIN. PICKUP","present","Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","6ea87510-0561-11d8-b851-b8a03c50a862","W.B. MCINTOSH","241","http://portal.vertnet.org/o/ummz/mammals?id=92636",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis mephitis subsp. elongata Bangs, 1895",NA,NA,NA,"Mephitis mephitis",5219380,"mephitis",361,NA,6164437,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"27 DEC 1947","USA | VIRGINIA | CAMPBELL | TIMBERLAKE",NA,NA,NA,1947,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"3324",3334,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","South dakota","LYMAN CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"16201","Mammalia",359,"RELIANCE, 9 MI W OF, South dakota, LYMAN CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,NA,"United States",NA,NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946-01-12T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",686345762,"Mephitis","Mephitis",5219379,"WGS84",NA,"N Slade","2009-07-08",NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90aedf69-1ed8-11e3-bfac-90b11c41863e",NA,NA,"hudsonica","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686345762,"Animalia",1,"en","2016-03-28T15:42:57.681+0000","2016-08-03T12:33:14.571+0000","2015-06-05T22:01:37.854+0000",43.8698990880603,NA,NA,NA,NA,NA,NA,NA,NA,"RELIANCE, 9 MI W OF",NA,NA,NA,-99.7802533803887,NA,NA,1,NA,NA,"90aedf69-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","SETZER H W & THIETJE L",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Mephitis mephitis subsp. hudsonica Richardson, 1829",NA,NA,NA,"Mephitis mephitis",5219380,"mephitis",NA,NA,6164438,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"Decimal Degrees",NA,NA,NA,NA,NA,NA,1946,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"3329",3339,"http://vertnet.org/resources/norms.html","Washington","Douglas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"Mammal-00876","Mammalia",359,"Rock Island Creek, Columbia River, near Wenatchee, Washington, Douglas, United States, NORTH_AMERICA","Mammal",NA,"NORTH_AMERICA",NA,14172,"United States",NA,NA,NA,"8eddc200-f535-4c65-9b4d-f723eafe607e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","1946-03-01T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",812637536,"Mephitis","Mephitis",5219379,"WGS84",NA,"Jasmine Gallaher (UWBM)","4/6/2003",NA,NA,"GNIS","requires verification",NA,"Mammalia | Carnivora | Mephitidae | Mephitis","| USA | Washington | Douglas |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:PSM:Mammal:Mammal-00876",NA,NA,NA,"PSM","urn:lsid:biocol.org:col:34825",NA,NA,"US",812637536,"Animalia",1,"en","2016-05-26T20:48:46.553+0000","2016-08-04T09:30:11.818+0000","2016-05-26T20:48:46.596+0000",47.4693409467451,NA,NA,NA,NA,NA,NA,NA,NA,"Rock Island Creek, Columbia River, near Wenatchee",NA,NA,NA,-120.087538499092,NA,"2016-05-26T00:00:00.000+0000",3,NA,"ICZN","urn:catalog:PSM:Mammal:Mammal-00876",NA,"present","Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"Johnson, M. L.",NA,"DWC_ARCHIVE","US","f56c5f80-055c-11d8-b84e-b8a03c50a862","R. S. Congdon; Johnson, M. L.",NA,"http://portal.vertnet.org/o/psm/mammal?id=mammal-00876",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis mephitis (Schreber, 1776)",NA,NA,NA,"Mephitis mephitis",5219380,"mephitis",NA,NA,5219380,NA,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,"USA | Washington | Douglas | Rock Island Creek, Columbia River, near Wenatchee",NA,NA,NA,1946,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"3335",3345,"http://vertnet.org/resources/norms.html","Arizona","Graham",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"008409","Mammalia",359,"Ash Creek Ranch, Arizona, Graham, United States, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",NA,1221,"United States",NA,NA,NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,"NATIVE","1946-07-23T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",1065345802,"Mephitis","Mephitis",5219379,"WGS84",NA,"Gary W. Shugart (PSM)",NA,"VertNet Georeferencing Guidelines","extent half the distance to nearby placenames","AZ GNIS downloaded March 2003","requires verification",NA,"Carnivora | Mephitidae | Mephitis","| United States | Arizona | Graham Co |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2709d26d-7ef2-4884-8ad4-d472557f7c6a",NA,NA,"estor","LACM","urn:lsid:biocol.org:col:34802",NA,NA,"US",1065345802,"Animalia",1,"en","2015-04-17T15:58:56.196+0000","2016-08-04T02:40:55.966+0000","2015-04-17T15:58:56.211+0000",33.3642376450021,NA,NA,NA,NA,NA,NA,NA,NA,"Ash Creek Ranch",NA,NA,NA,-110.023739049712,NA,"2015-04-17T00:00:00.000+0000",7,NA,"ICZN","2709d26d-7ef2-4884-8ad4-d472557f7c6a",NA,"present","Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Constantine, D G","C61","http://portal.vertnet.org/o/lacm/mammals?id=008409",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis mephitis subsp. estor Merriam, 1890",NA,"MALE",NA,"Mephitis mephitis",5219380,"mephitis",204,NA,6164429,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"23 JUL 1946","United States | Arizona | Graham Co | Ash Creek Ranch",NA,NA,NA,1946,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"3339",3349,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","South dakota","PENNINGTON CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"22169","Mammalia",359,"SCENIC, 2 MI S, 3 MI W OF, South dakota, PENNINGTON CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,NA,"United States",NA,NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946-07-02T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",686351673,"Mephitis","Mephitis",5219379,"WGS84",NA,"N Slade","2009-07-09",NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90f7e5d9-1ed8-11e3-bfac-90b11c41863e",NA,NA,"hudsonica","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686351673,"Animalia",1,"en","2016-03-28T15:42:59.774+0000","2016-08-03T12:33:14.295+0000","2015-06-05T22:01:40.098+0000",43.749886561978,NA,NA,NA,NA,NA,NA,NA,NA,"SCENIC, 2 MI S, 3 MI W OF",NA,NA,NA,-102.610334745014,NA,NA,7,NA,NA,"90f7e5d9-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"SK",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","HALL E R",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Mephitis mephitis subsp. hudsonica Richardson, 1829",NA,NA,NA,"Mephitis mephitis",5219380,"mephitis",NA,NA,6164438,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"Decimal Degrees",NA,NA,NA,NA,NA,NA,1946,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"3356",3366,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Wyoming","UINTA CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"16791","Mammalia",359,"FORT BRIDGER, Wyoming, UINTA CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,NA,"United States",NA,NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946-09-07T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",686346330,"Mephitis","Mephitis",5219379,"WGS84",NA,"N Slade","2008-02-18",NA,NA,"topozone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90b1ad36-1ed8-11e3-bfac-90b11c41863e",NA,NA,"hudsonica","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686346330,"Animalia",1,"en","2016-03-28T15:42:57.873+0000","2016-08-03T12:33:11.971+0000","2015-06-05T22:01:38.031+0000",41.3098679070801,NA,NA,NA,NA,NA,NA,NA,NA,"FORT BRIDGER",NA,NA,NA,-110.380524634426,NA,NA,9,NA,NA,"90b1ad36-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","HALL E R & GAYLORD C",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Mephitis mephitis subsp. hudsonica Richardson, 1829",NA,NA,NA,"Mephitis mephitis",5219380,"mephitis",NA,NA,6164438,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,1946,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"3359",3369,"http://vertnet.org/resources/norms.html","California","Imperial",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"008347","Mammalia",359,"Winterhaven, 15 mi W, California, Imperial, United States, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",NA,19510,"United States",NA,NA,NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,"NATIVE","1946-10-15T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",1065386878,"Mephitis","Mephitis",5219379,"WGS84",NA,"Bridget Sousa (MVZ)",NA,"VertNet Georeferencing Guidelines","Error encompasses by air and by road (Interstate 8)","Terrain Navigator 3.02 USGS 1:24,000","requires verification",NA,"Carnivora | Mephitidae | Mephitis","| United States | California | Imperial Co |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92c5ff30-d933-47ee-a9f4-117cc8ab8d80",NA,NA,"estor","LACM","urn:lsid:biocol.org:col:34802",NA,NA,"US",1065386878,"Animalia",1,"en","2015-04-17T16:00:07.144+0000","2016-08-04T02:40:50.588+0000","2015-04-17T16:00:07.159+0000",32.7416767301721,NA,NA,NA,NA,NA,NA,NA,NA,"Winterhaven, 15 mi W",NA,NA,NA,-114.885490070523,NA,"2015-04-17T00:00:00.000+0000",10,NA,"ICZN","92c5ff30-d933-47ee-a9f4-117cc8ab8d80",NA,"present","Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Morejohn, Jr., G",NA,"http://portal.vertnet.org/o/lacm/mammals?id=008347",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis mephitis subsp. estor Merriam, 1890",NA,"FEMALE",NA,"Mephitis mephitis",5219380,"mephitis",288,NA,6164429,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"15 OCT 1946","United States | California | Imperial Co | Winterhaven, 15 mi W",NA,NA,NA,1946,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"3362",3372,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Kansas","NORTON CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"18833","Mammalia",359,"LOGAN, 1 MI N, 5 MI W OF, Kansas, NORTON CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,NA,"United States",NA,NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946-10-24T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",686348347,"Mephitis","Mephitis",5219379,"WGS84",NA,"Joshua Rosenau (KUNHM)","2003-07-04",NA,NA,"Topozone 1:25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90ce2726-1ed8-11e3-bfac-90b11c41863e",NA,NA,"varians","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686348347,"Animalia",1,"en","2016-03-28T15:42:58.612+0000","2016-08-03T12:33:09.988+0000","2015-06-05T22:01:38.881+0000",39.6699499077746,NA,NA,NA,NA,NA,NA,NA,NA,"LOGAN, 1 MI N, 5 MI W OF",NA,NA,NA,-99.6602173600006,NA,NA,10,NA,NA,"90ce2726-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","SETZER H W",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Mephitis mephitis subsp. varians Gray, 1837",NA,NA,NA,"Mephitis mephitis",5219380,"mephitis",NA,NA,6164432,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,1946,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"3364",3374,"not-for-profit use only","Ontario","Sudbury",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"16832","Mammalia",359,"Cull Twp, Ontario, Sudbury, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",NA,NA,"Canada",NA,NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946-11-01T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"Canada",1211853231,"Mephitis","Mephitis",5219379,"WGS84",NA,"Stephen Lee (ROM)",NA,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Mephitidae; Mephitis","North America; Canada; Ontario; Sudbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:16832",NA,NA,NA,"ROM",NA,NA,NA,"CA",1211853231,"Animalia",1,"en","2016-05-26T13:57:50.173+0000","2016-08-04T13:23:35.539+0000","2016-05-26T13:57:58.576+0000",47.63333,NA,NA,NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/","ADULT",NA,"Cull Twp",NA,NA,"ROM data parsed by John Wieczorek, 20020402; MaNIS-05 Upload",-83.55,NA,"2016-05-19T00:00:00.000+0000",11,NA,NA,"URI:catalog:ROM:Mammals:16832",NA,NA,"Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862","Marchione, L; Crichton, V",NA,NA,NA,NA,"Royal Ontario Museum; ROM",NA,"Mephitis mephitis (Schreber, 1776)",NA,NA,NA,"Mephitis mephitis",5219380,"mephitis",NA,NA,5219380,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19461100","Cull Twp",NA,NA,NA,1946,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"3367",3377,"not-for-profit use only","Ontario","Bruce",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"16860","Mammalia",359,"Ontario, Bruce, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",NA,NA,"Canada",NA,NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946-12-01T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"Canada",891386366,"Mephitis","Mephitis",5219379,"WGS84",NA,"Stephen Lee (ROM)",NA,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Mephitidae; Mephitis","North America; Canada; Ontario; Bruce",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:16860",NA,NA,NA,"Royal Ontario Museum: ROM",NA,NA,NA,"CA",891386366,"Animalia",1,"en","2015-01-22T18:31:49.661+0000","2016-08-04T13:23:33.743+0000","2015-01-22T18:31:49.895+0000",45.16667,NA,NA,NA,NA,NA,NA,"ADULT",NA,NA,NA,NA,"ROM data parsed by John Wieczorek, 20020402; MaNIS-05 Upload",-81.5,NA,"2014-11-19T00:00:00.000+0000",12,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862",NA,NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/","Royal Ontario Museum; ROM",NA,"Mephitis mephitis (Schreber, 1776)",NA,NA,NA,"Mephitis mephitis",5219380,"mephitis",NA,NA,5219380,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19461200",NA,NA,NA,NA,1946,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"3369",3379,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Georgia","TALBOT CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"14607","Mammalia",359,"GENEVA, 3 MI E OF, Georgia, TALBOT CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,NA,"United States",NA,NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1945-01-08T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",686344173,"Mephitis","Mephitis",5219379,"WGS84",NA,"Sean P. Maher","2007-01-13",NA,NA,"Topozone.com",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90a828db-1ed8-11e3-bfac-90b11c41863e",NA,NA,"elongata","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686344173,"Animalia",1,"en","2016-03-28T15:42:56.958+0000","2016-08-03T12:33:04.725+0000","2015-06-05T22:01:37.144+0000",32.57,NA,NA,NA,NA,NA,NA,NA,NA,"GENEVA, 3 MI E OF",NA,NA,"3 mi E of Topozone location of Geneva",-84.49,NA,NA,1,NA,NA,"90a828db-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"SB",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","FULLER H E",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Mephitis mephitis subsp. elongata Bangs, 1895",NA,NA,NA,"Mephitis mephitis",5219380,"mephitis",NA,NA,6164437,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,1945,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
