"","accessRights","adm1","adm2","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventTime","family","familyKey","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","higherClassification","higherGeography","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"10556",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M17288","Mammalia",359,"Tualkilka Well, Saudi Arabia","Mammalogy",NA,NA,0.001,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,20,NA,NA,NA,NA,NA,NA,"1992-10-20T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","500858393","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Queale",NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",500858393,"Animalia",1,NA,"2013-09-07T07:22:23.000+0000","2016-08-04T15:41:14.406+0000",NA,-33.1,NA,NA,"Tualkilka Well",NA,NA,139.25,NA,10,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Muirhead L.",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1992,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"10629",NA,"New South Wales","not applicable",NA,"PRESERVED_SPECIMEN",NA,"M01381","Mammalia",359,"LAKE MERE STATION, C.90 KM W OF BOURKE, New South Wales, not applicable, Australia, OCEANIA","Mammals",NA,"OCEANIA",0.01667,2000,"Australia",NA,"0debafd0-6c8a-11de-8225-b8a03c50a862",NA,NA,5,NA,NA,NA,NA,NA,NA,"1992-11-05T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","332037003","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1fe8f2a6-262e-4f4c-a335-c29a9087d04c",NA,NA,NA,"ANWC",NA,NA,NA,"AU",332037003,"Animalia",1,NA,"2016-08-19T07:26:18.336+0000","2016-08-03T11:46:27.383+0000","2015-04-30T07:14:27.781+0000",-30.2667,NA,NA,"LAKE MERE STATION, C.90 KM W OF BOURKE",NA,NA,144.8833,NA,11,NA,"1fe8f2a6-262e-4f4c-a335-c29a9087d04c",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","602f0aa0-1f3e-11da-9ae9-b8a03c50a862",NA,NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",1992,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"11111",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M17047","Mammalia",359,"Monarto South, Saudi Arabia","Mammalogy",NA,NA,1e-05,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,27,NA,NA,NA,NA,NA,NA,"1991-11-27T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","500857623","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Queale",NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",500857623,"Animalia",1,NA,"2013-09-07T07:22:23.000+0000","2016-08-04T15:41:15.135+0000",NA,-35.1761,NA,NA,"Monarto South",NA,NA,139.12332,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","NPWS",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1991,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"11114",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"OPM58933-1384522","Mammalia",359,"Ngarkat (CP), Australia","OP",NA,NA,NA,NA,"Australia",NA,"40c0f670-ee87-4576-be9d-2725e0b47035",NA,NA,15,NA,NA,NA,NA,NA,NA,"1991-11-15T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","501547295","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SA Fauna",NA,NA,NA,"AU",501547295,"Animalia",1,NA,"2013-09-07T07:24:08.000+0000","2016-08-03T15:43:51.415+0000",NA,-35.67412,NA,NA,"Ngarkat (CP)",NA,NA,140.80466,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","526a57bd-769c-4cc9-94ae-1eb9bdfa5d6c","KEMPER C.M. Cath",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1991,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"11146",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M16790","Mammalia",359,"Karte, Saudi Arabia","Mammalogy",NA,NA,1e-05,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,17,NA,NA,NA,NA,NA,NA,"1991-11-17T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","500856783","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Queale",NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",500856783,"Animalia",1,NA,"2013-09-07T07:22:23.000+0000","2016-08-04T15:41:13.310+0000",NA,-35.13444,NA,NA,"Karte",NA,NA,140.71777,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Kemper C.",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1991,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"11230",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M17048","Mammalia",359,"Sandy Peak, Saudi Arabia","Mammalogy",NA,NA,1e-05,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,20,NA,NA,NA,NA,NA,NA,"1991-11-20T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","500857625","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Queale",NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",500857625,"Animalia",1,NA,"2013-09-07T07:22:23.000+0000","2016-08-04T15:41:13.224+0000",NA,-35.59888,NA,NA,"Sandy Peak",NA,NA,139.54277,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Muirhead L.,NPWS",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1991,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"11685",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M16188","Mammalia",359,"Cape Gantheaume, Saudi Arabia","Mammalogy",NA,NA,1e-05,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,8,NA,NA,NA,NA,NA,NA,"1990-11-08T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","500854792","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Queale",NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",500854792,"Animalia",1,NA,"2013-09-07T07:22:23.000+0000","2016-08-04T15:41:16.055+0000",NA,-36.07416,NA,NA,"Cape Gantheaume",NA,NA,137.45861,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Frederick G.P.",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1990,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,"Kangaroo","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",4.76432478855,0.43870913507,TRUE
"11973",NA,"South Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M.40656.002","Mammalia",359,"South Australia, Australia","Mammalogy",NA,NA,0.001,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,16,NA,NA,NA,NA,NA,NA,"1989-02-16T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1145963",NA,"Macropodidae",9372,NA,"Australia","1101221510","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cb27cefb-be89-4ca3-883d-7d50556ad552",NA,NA,NA,"AM",NA,NA,NA,"AU",1101221510,"Animalia",1,NA,"2016-08-19T08:07:04.699+0000","2016-08-04T14:24:11.287+0000","2015-07-17T07:04:13.910+0000",-35.733,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, South Australia, Pioneer Bend Kangaroo Is. (35° 44' S, 137° 16' E) 16/02/1989 - 16/02/1989, Beveridge, Dr Ian(Collector), Neaves, Linda(Presenter), Road kill, Accession"";",137.266,NA,2,NA,"cb27cefb-be89-4ca3-883d-7d50556ad552",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Beveridge, Dr Ian",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",1989,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,"Kangaroo","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",4.76432478855,0.43870913507,TRUE
"11977",NA,"South Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M.40658.002","Mammalia",359,"South Australia, Australia","Mammalogy",NA,NA,0.001,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,22,NA,NA,NA,NA,NA,NA,"1989-02-22T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1145964",NA,"Macropodidae",9372,NA,"Australia","1101221518","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"744e99db-44c5-444e-aad0-8dae3f110bd4",NA,NA,NA,"AM",NA,NA,NA,"AU",1101221518,"Animalia",1,NA,"2016-08-19T08:07:04.700+0000","2016-08-04T14:24:15.823+0000","2015-07-17T07:04:13.934+0000",-36.966,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, South Australia, Naracoorte (36° 58' S, 140° 46' E) 22/02/1989 - 22/02/1989, Beveridge, Dr Ian(Collector), Neaves, Linda(Presenter), Road kill, Accession"";",140.766,NA,2,NA,"744e99db-44c5-444e-aad0-8dae3f110bd4",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Beveridge, Dr Ian",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",1989,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"11983",NA,"Victoria",NA,NA,"PRESERVED_SPECIMEN",NA,"M.40340.002","Mammalia",359,"Victoria, Australia","Mammalogy",NA,NA,0.001,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,1,NA,NA,NA,NA,NA,NA,"1989-11-01T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1145936",NA,"Macropodidae",9372,NA,"Australia","1101220671","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b31491d1-0c5f-4dfb-a311-c28b9888298c",NA,NA,NA,"AM",NA,NA,NA,"AU",1101220671,"Animalia",1,NA,"2016-08-19T08:07:04.561+0000","2016-08-04T14:24:04.739+0000","2015-07-17T07:04:08.186+0000",-34.7,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Victoria, Hattah Lakes National Park (34° 42' S, 142° 17' E) 01/11/1989 - 01/11/1989, Beveridge, Dr Ian(Collector), Eldridge, Dr Mark D. B. - Australian Museum(Presenter), Road kill, Accession"";",142.283,NA,11,NA,"b31491d1-0c5f-4dfb-a311-c28b9888298c",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Beveridge, Dr Ian",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",1989,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"12511",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M14250","Mammalia",359,"Pinjarra Dam, Saudi Arabia","Mammalogy",NA,NA,1e-05,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,6,NA,NA,NA,NA,NA,NA,"1987-10-06T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","500848391","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",500848391,"Animalia",1,NA,"2013-09-07T07:22:22.000+0000","2016-08-04T15:41:15.166+0000",NA,-32.13749,NA,NA,"Pinjarra Dam",NA,NA,134.6911,NA,10,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Haska J.",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1987,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"12530",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"SUM2067-130","Mammalia",359,"Yellabinna (RR), Australia","SU",NA,NA,5,NA,"Australia",NA,"40c0f670-ee87-4576-be9d-2725e0b47035",NA,NA,7,NA,NA,NA,NA,NA,NA,"1987-10-07T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","501873030","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SA Fauna",NA,NA,NA,"AU",501873030,"Animalia",1,NA,"2013-09-07T07:24:53.000+0000","2016-08-03T15:43:12.555+0000",NA,-30.89206,NA,NA,"Yellabinna (RR)",NA,NA,134.10142,NA,10,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","526a57bd-769c-4cc9-94ae-1eb9bdfa5d6c","MALLETT K.J. Katy;JANSEN L. Lorraine",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1987,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"12539",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"SUM2033-86","Mammalia",359,"Yumbarra (CP), Australia","SU",NA,NA,5,NA,"Australia",NA,"40c0f670-ee87-4576-be9d-2725e0b47035",NA,NA,10,NA,NA,NA,NA,NA,NA,"1987-10-10T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","501872863","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SA Fauna",NA,NA,NA,"AU",501872863,"Animalia",1,NA,"2013-09-07T07:24:53.000+0000","2016-08-03T15:43:12.557+0000",NA,-31.79366,NA,NA,"Yumbarra (CP)",NA,NA,133.43054,NA,10,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","526a57bd-769c-4cc9-94ae-1eb9bdfa5d6c","ROBINSON A.C. Tony;O'MALLEY C. Colleen;HASKA J.F. Julia",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1987,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"13158",NA,"Victoria",NA,NA,"PRESERVED_SPECIMEN",NA,"C 26899","Mammalia",359,"3.5 km east of Chinamans flat, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985-11-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","479711505","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NMV",NA,NA,NA,"AU",479711505,"Animalia",1,NA,"2013-09-07T07:20:03.000+0000","2016-08-03T15:24:06.403+0000",NA,-35.88,NA,NA,"3.5 km east of Chinamans flat",NA,NA,141.7,NA,11,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a",NA,NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1985,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"13388",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"SUM7376-75","Mammalia",359,"Yellabinna (RR), Australia","SU",NA,NA,5,NA,"Australia",NA,"40c0f670-ee87-4576-be9d-2725e0b47035",NA,NA,17,NA,NA,NA,NA,NA,NA,"1984-04-17T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","501887091","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SA Fauna",NA,NA,NA,"AU",501887091,"Animalia",1,NA,"2013-09-07T07:24:55.000+0000","2016-08-03T15:43:11.231+0000",NA,-30.83605,NA,NA,"Yellabinna (RR)",NA,NA,132.21744,NA,4,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","526a57bd-769c-4cc9-94ae-1eb9bdfa5d6c","ROBINSON A.C. Tony;KEMPER C.M. Cath;CARTER D.B. Dave?",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1984,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"13390",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M12983","Mammalia",359,"Yalata, Saudi Arabia","Mammalogy",NA,NA,1e-05,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,18,NA,NA,NA,NA,NA,NA,"1984-04-18T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","500844182","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",500844182,"Animalia",1,NA,"2013-09-07T07:22:21.000+0000","2016-08-04T15:41:16.420+0000",NA,-31.4836,NA,NA,"Yalata",NA,NA,131.26527,NA,4,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Kemper C.",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1984,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
