"","accessRights","adm1","adm2","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNumber","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate"
"80",NA,"Utah",NA,NA,"LITERATURE",NA,"71-8295-3096","Mammalia",359,"Rich, Utah, United States, NORTH_AMERICA","UT-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-10-01T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"18",NA,"United States","1274625799","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71-8295-3096",NA,NA,"NTSRV",NA,"US",1274625799,"Animalia",1,NA,"2016-06-28T16:50:59.204+0000","2016-08-04T03:33:11.669+0000","2016-06-28T16:50:59.252+0000",NA,NA,NA,NA,NA,NA,NA,"Rich",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1990,2016-08-10
"81",NA,"Utah",NA,NA,"LITERATURE",NA,"71-10486-3087","Mammalia",359,"Emery, Utah, United States, NORTH_AMERICA","UT-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-05-26T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"36",NA,"United States","1274624204","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71-10486-3087",NA,NA,"NTSRV",NA,"US",1274624204,"Animalia",1,NA,"2016-06-28T16:50:56.993+0000","2016-08-04T03:33:11.851+0000","2016-06-28T16:50:57.030+0000",NA,NA,NA,NA,NA,NA,NA,"Emery",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1989,2016-08-10
"82","http://www.vertnet.org/resources/norms.html","Wyoming","Albany County",NA,"PRESERVED_SPECIMEN",NA,"127008","Mammalia",359,"Sybille Wildlife Research & Conservation Education Unit, Wyoming, Albany County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",429,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"1989-06-01T00:00:00.000+0000",1,NA,NA,NA,"sex=male ; total length=520 mm; tail length=110 mm; hind foot with claw=54 mm; ear from notch=25 mm; weight=975 g",NA,NA,NA,NA,NA,NA,"152","MANAGED","1989-06-01T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","1145155671","Mustela","Mustela",2433922,"WGS84","Cindy A. Ramotnik","1989-06-01 00:00:00.0","not recorded","unknown","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Mustelinae;","North America, United States, Wyoming, Albany County",NA,NA,NA,"A",NA,"student","Cindy A. Ramotnik","http://arctos.database.museum/guid/MSB:Mamm:127008?seid=2585733",1,NA,"MSB","urn:lsid:biocol.org:col:34495","US",1145155671,"Animalia",1,"en","2016-07-28T04:55:27.079+0000","2016-08-04T12:18:50.442+0000","2016-06-24T04:32:50.702+0000",41.76245,NA,NA,NA,NA,NA,NA,"Sybille Wildlife Research & Conservation Education Unit","Cindy A. Ramotnik",NA,-105.37699,NA,6,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:127008?seid=2585733","Born 10 May 1988. Pathology report on file. Death # 39700. ""Drifter""",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:127008","NK=225025; USGS: U.S. Geological Survey=127008; preparator number=CAR 5133",NA,"Chordata",44,"skin; skull; postcranial skeleton; muscle; muscle; muscle","<i>Mustela nigripes</i> (accepted ID) identified by Cindy A. Ramotnik on 1989-06-01; method: student","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): United States Fish and Wildlife Service; Preparator(s): Cindy A. Ramotnik",NA,"http://arctos.database.museum/guid/MSB:Mamm:127008","http://arctosdb.org/home/data/",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,"MALE","Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"1 June 1989","Wyoming: Albany Co. Sybille Wildlife Research Unit",NA,1989,2016-08-10
"83","http://vertnet.org/resources/norms.html","Colorado","Park County",NA,"PRESERVED_SPECIMEN",NA,"7498","Mammalia",359,"Carnegie Camp vicinity, 1.33 miles southwest of Porcupine Cave, Colorado, Park County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",1000,"United States",NA,"5f3463d2-51b6-4a8a-b252-9bab4388934e",NA,"1989-09-15T00:00:00.000+0000",15,NA,NA,NA,"sex=female",NA,NA,NA,NA,2755.39,0,"258",NA,"1989-09-15T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","1145106491","Mustela","Mustela",2433922,"WGS84","unknown","2012-07-08 00:00:00.0","GeoLocate","GeoLocate","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Mustelinae;","North America, United States, Colorado, Park County",NA,NA,NA,"A",NA,"field","E. Anderson","http://arctos.database.museum/guid/DMNS:Mamm:7498?seid=952895",1,NA,"DMNS","urn:lsid:biocol.org:col:35013","US",1145106491,"Animalia",1,"en","2016-07-28T04:44:46.310+0000","2016-08-04T00:09:33.816+0000","2016-06-24T04:06:55.143+0000",38.71522,NA,NA,NA,NA,NA,NA,"Carnegie Camp vicinity, 1.33 miles southwest of Porcupine Cave","unknown",NA,-105.8739,NA,9,NA,"ICZN","http://arctos.database.museum/guid/DMNS:Mamm:7498?seid=952895",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/DMNS:Mamm:7498",NA,NA,"Chordata",44,"skull; partial skeleton","<i>Mustela nigripes</i> (accepted ID) identified by E. Anderson on 1989-09-15; method: field","DWC_ARCHIVE","US","a2ef6dd1-8886-48c9-8025-c62bac973cc7","Collector(s): Elaine Anderson",NA,"http://arctos.database.museum/guid/DMNS:Mamm:7498","http://creativecommons.org/licenses/by-nc/3.0",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,"FEMALE","Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"15 September 1989","North America, United States, Colorado, Park County, Carnegie Camp vicinity, one and one-third (1.33) miles southwest of Porcupine Cave",NA,1989,2016-08-10
"84",NA,"Utah",NA,NA,"LITERATURE",NA,"71-8677-3089","Mammalia",359,"Grand, Utah, United States, NORTH_AMERICA","UT-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-01-01T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"1",NA,"United States","1274625806","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71-8677-3089",NA,NA,"NTSRV",NA,"US",1274625806,"Animalia",1,NA,"2016-06-28T16:50:59.209+0000","2016-08-04T03:33:11.586+0000","2016-06-28T16:50:59.281+0000",NA,NA,NA,NA,NA,NA,NA,"Grand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1989,2016-08-10
"85",NA,"Colorado",NA,NA,"OBSERVATION",NA,"17-4822-335","Mammalia",359,"Weld, Colorado, United States, NORTH_AMERICA","CO-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,27,NA,NA,NA,NA,NA,NA,NA,NA,1423,0,NA,NA,"1988-01-27T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"27",NA,"United States","1274125958","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17-4822-335",NA,NA,"NTSRV",NA,"US",1274125958,"Animalia",1,NA,"2016-06-28T16:45:08.366+0000","2016-08-04T03:35:04.277+0000","2016-06-28T16:45:08.411+0000",NA,NA,NA,NA,NA,NA,NA,"Weld",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"86",NA,"Utah",NA,NA,"LITERATURE",NA,"71-60-3103","Mammalia",359,"Uintah, Utah, United States, NORTH_AMERICA","UT-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988-07-28T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"5",NA,"United States","1274625815","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71-60-3103",NA,NA,"NTSRV",NA,"US",1274625815,"Animalia",1,NA,"2016-06-28T16:50:59.220+0000","2016-08-04T03:33:11.553+0000","2016-06-28T16:50:59.260+0000",NA,NA,NA,NA,NA,NA,NA,"Uintah",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"87",NA,"Colorado",NA,NA,"LITERATURE",NA,"17-6636-314","Mammalia",359,"Moffat, Colorado, United States, NORTH_AMERICA","CO-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,1798,0,NA,NA,"1988-07-25T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"36",NA,"United States","1274118860","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17-6636-314",NA,NA,"NTSRV",NA,"US",1274118860,"Animalia",1,NA,"2016-06-28T16:45:04.496+0000","2016-08-04T03:35:06.261+0000","2016-06-28T16:45:04.537+0000",NA,NA,NA,NA,NA,NA,NA,"Moffat",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"88",NA,"Colorado",NA,NA,"LITERATURE",NA,"17-2612-276","Mammalia",359,"Arapahoe, Colorado, United States, NORTH_AMERICA","CO-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,26,NA,NA,NA,NA,NA,NA,NA,NA,1600,0,NA,NA,"1988-09-26T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"59",NA,"United States","1274129033","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17-2612-276",NA,NA,"NTSRV",NA,"US",1274129033,"Animalia",1,NA,"2016-06-28T16:45:10.043+0000","2016-08-04T03:35:03.300+0000","2016-06-28T16:45:10.057+0000",NA,NA,NA,NA,NA,NA,NA,"Arapahoe",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"89",NA,"Utah",NA,NA,"LITERATURE",NA,"71-1096-3086","Mammalia",359,"Duchesne, Utah, United States, NORTH_AMERICA","UT-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988-09-13T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"16",NA,"United States","1274625165","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71-1096-3086",NA,NA,"NTSRV",NA,"US",1274625165,"Animalia",1,NA,"2016-06-28T16:50:58.381+0000","2016-08-04T03:33:11.670+0000","2016-06-28T16:50:58.486+0000",NA,NA,NA,NA,NA,NA,NA,"Duchesne",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"90",NA,"Colorado",NA,NA,"LITERATURE",NA,"17-2612-274","Mammalia",359,"Adams, Colorado, United States, NORTH_AMERICA","CO-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,26,NA,NA,NA,NA,NA,NA,NA,NA,1600,0,NA,NA,"1988-09-26T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"59",NA,"United States","1274129019","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17-2612-274",NA,NA,"NTSRV",NA,"US",1274129019,"Animalia",1,NA,"2016-06-28T16:45:10.035+0000","2016-08-04T03:35:03.298+0000","2016-06-28T16:45:10.056+0000",NA,NA,NA,NA,NA,NA,NA,"Adams",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"91",NA,"Colorado",NA,NA,"LITERATURE",NA,"17-2612-289","Mammalia",359,"Denver, Colorado, United States, NORTH_AMERICA","CO-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,26,NA,NA,NA,NA,NA,NA,NA,NA,1600,0,NA,NA,"1988-09-26T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"59",NA,"United States","1274129037","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17-2612-289",NA,NA,"NTSRV",NA,"US",1274129037,"Animalia",1,NA,"2016-06-28T16:45:10.047+0000","2016-08-04T03:35:03.296+0000","2016-06-28T16:45:10.089+0000",NA,NA,NA,NA,NA,NA,NA,"Denver",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"92",NA,"Colorado",NA,NA,"LITERATURE",NA,"17-2613-319","Mammalia",359,"Ouray, Colorado, United States, NORTH_AMERICA","CO-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2167,0,NA,NA,"1988-01-01T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"60",NA,"United States","1274128526","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17-2613-319",NA,NA,"NTSRV",NA,"US",1274128526,"Animalia",1,NA,"2016-06-28T16:45:09.757+0000","2016-08-04T03:35:03.422+0000","2016-06-28T16:45:09.823+0000",NA,NA,NA,NA,NA,NA,NA,"Ouray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
