"","X","accessRights","adm1","adm2","associatedOccurrences","associatedReferences","associatedSequences","basisOfRecord","bed","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","created","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source.1","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"4189",4215,"not-for-profit use only","Ontario","Nipissing",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"81480","Mammalia",359,"Ontario, Nipissing, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",7.69,"Canada",NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977-11-20T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",891386221,"Martes","Martes",2433765,"WGS84","Janet Sit (ROM)","2007 05 31","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Energy, Mines and Resources Canada, Series A501, Huntsville, 31 E, 1:250,000, Edition 3, 1996","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Martes","North America; Canada; Ontario; Nipissing",NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:81480",NA,NA,NA,"Royal Ontario Museum: ROM",NA,NA,NA,"CA",891386221,"Animalia",1,"en","2015-01-22T18:31:52.274+0000","2016-08-04T13:23:34.435+0000","2015-01-22T18:31:52.435+0000",45.7231099990571,NA,NA,NA,NA,NA,"JUVENILE",NA,NA,NA,-78.97572,"2014-11-19T00:00:00.000+0000",11,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin; skull; tanned",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862",NA,"F-133-78",NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/","Royal Ontario Museum; ROM",NA,"Martes pennanti (Erxleben, 1777)",NA,NA,NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19771120",NA,NA,NA,1977,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4299",4325,"not-for-profit use only","Ontario","Kenora",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"79934","Mammalia",359,"Red Lake Road, Ontario, Kenora, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",NA,"Canada",NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975-10-07T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",1211862540,"Martes","Martes",2433765,"WGS84","Unknown (ROM)",NA,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Most likely from the gazetteer in, The Times Atlas of the World, Comprehensive Edition. 1975. John Bartholomew and Son Limited. Edinburgh, Great Britain. xl + 123 plates + 223 pp.","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Martes","North America; Canada; Ontario; Kenora",NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:79934",NA,NA,NA,"ROM",NA,NA,NA,"CA",1211862540,"Animalia",1,"en","2016-05-26T13:57:59.950+0000","2016-08-04T13:23:38.488+0000","2016-05-26T13:58:05.467+0000",51,NA,NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/",NA,"Red Lake Road",NA,"ROM data parsed by John Wieczorek, 20020402; MaNIS-05 Upload",-93.83333,"2016-05-19T00:00:00.000+0000",10,NA,NA,"URI:catalog:ROM:Mammals:79934",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin; skull; tanned",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862",NA,"F-442-76",NA,NA,NA,"Royal Ontario Museum; ROM",NA,"Martes pennanti (Erxleben, 1777)",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19751007","Red Lake Road",NA,NA,1975,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4330",4356,"http://vertnet.org/resources/norms.html","Minnesota","Lake",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"18185","Mammalia",359,"4 MI N, 3 MI E LITTLE MARAIS, NW 1/4 T58N, R6W, SEC36, Minnesota, Lake, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",583,"United States",NA,NA,"854f70cc-55e3-4af2-9417-0f47d6c7902d",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,"NATIVE","1973-02-20T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,"TK920063",NA,"United States",911649353,"Martes","Martes",2433765,"WGS84","Jennifer O'Neill (MMNH)","7/14/2000","VertNet Georeferencing Guidelines",NA,"Topozone.com 1:100,000","requires verification",NA,"MARTES","| UNITED STATES | MINNESOTA | LAKE CO |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TTU:Mammals:18185",NA,NA,"pennanti","TTU","urn:lsid:biocol.org:col:34902",NA,NA,"US",911649353,"Animalia",1,"en","2015-02-26T18:20:20.697+0000","2016-08-04T07:53:13.027+0000","2015-02-20T22:03:56.345+0000",47.46811,NA,NA,NA,NA,NA,NA,"4 MI N, 3 MI E LITTLE MARAIS, NW 1/4 T58N, R6W, SEC36",NA,NA,-91.16656,"2015-02-20T00:00:00.000+0000",2,NA,"ICZN","urn:catalog:TTU:Mammals:18185",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SN | skeleton | skull",NA,"DWC_ARCHIVE","US","acac73b0-055d-11d8-b84f-b8a03c50a862","TIMM, R M","997","http://portal.vertnet.org/o/ttu/mammals?id=18185",NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,"Martes pennanti subsp. pennanti",NA,"FEMALE",NA,"Martes pennanti",5218855,"pennanti",51,NA,7193967,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"2/20/1973","UNITED STATES | MINNESOTA | LAKE CO | 4 MI N, 3 MI E LITTLE MARAIS, NW 1/4 T58N, R6W, SEC36",NA,NA,1973,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4357",4383,"http://www.vertnet.org/resources/norms.html","Minnesota","Lake",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"34270","Mammalia",359,"Lat: 47.6172 Long: -91.3547MINNESOTA: Lake County; Isabella, Minnesota, Lake, United States, NORTH_AMERICA","Mammal","urn:lsid:biocol.org:col:34921","NORTH_AMERICA",1139,"United States",NA,NA,"830eb5d0-f762-11e1-a439-00145eb45e9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","1972-09-01T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"United States",70144914,"Martes","Martes",2433765,"WGS84",NA,NA,"VertNet Georeferencing Guidelines",NA,NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Mustelinae | Martes","| USA | Minnesota | Lake |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UWBM:Mammal:34270",1,NA,NA,"UWBM","urn:lsid:biocol.org:col:34878",NA,NA,"US",70144914,"Animalia",1,"en","2015-02-24T03:03:58.060+0000","2016-08-04T04:34:32.575+0000","2015-02-16T16:39:00.067+0000",47.6171128715578,NA,NA,NA,NA,NA,NA,"Lat: 47.6172 Long: -91.3547MINNESOTA: Lake County; Isabella",NA,NA,-91.3547217329942,"2015-01-06T00:00:00.000+0000",9,NA,"ICZN","urn:catalog:UWBM:Mammal:34270","Misc.: dead on road","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","06fcbbf0-0562-11d8-b851-b8a03c50a862","L. Konz",NA,"http://portal.vertnet.org/o/uwbm/mammal?id=34270",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,"Martes pennanti (Erxleben, 1777)",NA,NA,NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,"USA | Minnesota | Lake |  | Lat: 47.6172 Long: -91.3547MINNESOTA: Lake County; Isabella",NA,"Fisher",1972,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4373",4399,"http://www.vertnet.org/resources/norms.html","Maine","Waldo",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"17729","Mammalia",359,"Liberty, Maine, Waldo, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"847e2306-f762-11e1-a439-00145eb45e9a","LSUMZ - Mammalogy",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,"NATIVE","1971-09-11T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"United States",45871029,"Martes","Martes",2433765,"WGS84",NA,"2003-1-21",NA,NA,NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Martes","North America | USA | Maine | Waldo Co. |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:LSUMZ:Mammals:17729",NA,NA,NA,"LSUMZ","http://grbio.org/cool/ew6z-dwdm",NA,NA,"US",45871029,"Animalia",1,"en","2015-03-10T08:52:35.590+0000","2016-08-04T07:23:45.108+0000","2015-03-10T08:52:35.599+0000",44.3889196311672,NA,NA,NA,NA,NA,NA,"Liberty",NA,NA,-69.302343535258,NA,9,NA,"ICZN","urn:catalog:LSUMZ:Mammals:17729",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skin-1, Skull-1, skeleton-1",NA,"DWC_ARCHIVE","US","c361e830-181e-11da-9544-b8a03c50a862","Moorhouse, A.",NA,"http://portal.vertnet.org/o/lsumz/mammals?id=17729",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Martes pennanti (Erxleben, 1777)",NA,"FEMALE",NA,"Martes pennanti",5218855,"pennanti",254,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,"North America | USA | Maine | Waldo Co.",NA,NA,1971,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4399",4425,"http://vertnet.org/resources/norms.html","British Columbia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"052205","Mammalia",359,"Prince George, 12 mi N, 6 mi W, British Columbia, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",15355,"Canada",NA,NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"NATIVE","1969-01-10T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",1065386154,"Martes","Martes",2433765,"WGS84","Gary W. Shugart (PSM)",NA,"VertNet Georeferencing Guidelines",NA,"BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data","requires verification",NA,"Carnivora | Mustelidae | Martes","| Canada | British Columbia |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"90adbe8e-a315-4e41-95d7-7d44289ed4f0",NA,NA,NA,"LACM","urn:lsid:biocol.org:col:34802",NA,NA,"CA",1065386154,"Animalia",1,"en","2015-04-17T16:00:05.980+0000","2016-08-04T02:41:36.201+0000","2015-04-17T16:00:05.996+0000",54.0899362447406,NA,NA,NA,NA,NA,NA,"Prince George, 12 mi N, 6 mi W",NA,NA,-122.898122498999,"2015-04-17T00:00:00.000+0000",1,NA,"ICZN","90adbe8e-a315-4e41-95d7-7d44289ed4f0",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin in alcohol | body skeleton",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Harvey, D E","4021-DEH","http://portal.vertnet.org/o/lacm/mammals?id=052205",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Martes pennanti (Erxleben, 1777)",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",10,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"10 JAN 1969","Canada | British Columbia | Prince George, 12 mi N, 6 mi W",NA,NA,1969,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4434",4460,"http://vertnet.org/resources/norms.html","British Columbia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"052264","Mammalia",359,"Vicinity of Prince George, British Columbia, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",9880,"Canada",NA,NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,"NATIVE","1968-11-20T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",1065387757,"Martes","Martes",2433765,"WGS84","Gary W. Shugart (PSM)",NA,"VertNet Georeferencing Guidelines",NA,"BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data","requires verification",NA,"Carnivora | Mustelidae | Martes","| Canada | British Columbia |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"9534c50c-eb21-4899-8412-81c8e39a664f",NA,NA,NA,"LACM","urn:lsid:biocol.org:col:34802",NA,NA,"CA",1065387757,"Animalia",1,"en","2015-04-17T16:00:08.529+0000","2016-08-04T02:41:34.748+0000","2015-04-17T16:00:08.544+0000",53.9164361571351,NA,NA,NA,NA,NA,NA,"Vicinity of Prince George",NA,NA,-122.751112877444,"2015-04-17T00:00:00.000+0000",11,NA,"ICZN","9534c50c-eb21-4899-8412-81c8e39a664f",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skeleton",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862",NA,"H-669","http://portal.vertnet.org/o/lacm/mammals?id=052264",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Martes pennanti (Erxleben, 1777)",NA,"FEMALE",NA,"Martes pennanti",5218855,"pennanti",325,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"20 NOV 1968","Canada | British Columbia | Vicinity of Prince George",NA,NA,1968,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4462",4489,"http://vertnet.org/resources/norms.html","British Columbia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"6724","Mammalia",359,"Vavenby, British Columbia, Canada, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",2500,"Canada",NA,NA,"5f3463d2-51b6-4a8a-b252-9bab4388934e",NA,"1965-11-12T00:00:00.000+0000",12,NA,NA,NA,"sex=male",NA,NA,NA,NA,NA,NA,316,NA,"1965-11-12T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",1145105646,"Martes","Martes",2433765,"WGS84","unknown","2012-07-08 00:00:00.0","GeoLocate",NA,"GeoLocate","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae;","North America, Canada, British Columbia",NA,NA,NA,"A",NA,NA,"field","W. M. Payne","http://arctos.database.museum/guid/DMNS:Mamm:6724?seid=1510640",1,NA,"columbiana","DMNS","urn:lsid:biocol.org:col:35013",NA,NA,"CA",1145105646,"Animalia",1,"en","2016-07-28T04:44:45.927+0000","2016-08-04T00:09:34.167+0000","2016-06-24T04:06:54.241+0000",51.58333,NA,NA,NA,NA,NA,NA,"Vavenby","unknown",NA,-119.71667,NA,11,NA,"ICZN","http://arctos.database.museum/guid/DMNS:Mamm:6724?seid=1510640",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/DMNS:Mamm:6724",NA,NA,NA,"Chordata",44,"study skin","<i>Martes pennanti columbiana</i> (accepted ID) identified by W. M. Payne on 1965-11-12; method: field","DWC_ARCHIVE","US","a2ef6dd1-8886-48c9-8025-c62bac973cc7","Collector(s): W. M. Payne",NA,"http://arctos.database.museum/guid/DMNS:Mamm:6724",NA,"http://creativecommons.org/licenses/by-nc/3.0",NA,NA,"Martes pennanti subsp. columbiana Goldman, 1935",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218858,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"12 November 1965","North America, Canada, British Columbia, Vavenby",NA,NA,1965,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4471",4498,"http://www.vertnet.org/resources/norms.html","Maine","Androscoggin",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"9909","Mammalia",359,"Webster, Maine, Androscoggin, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"847e2306-f762-11e1-a439-00145eb45e9a","LSUMZ - Mammalogy",NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,"NATIVE","1964-11-18T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"United States",45870676,"Martes","Martes",2433765,"WGS84",NA,"2003-1-21",NA,NA,NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Martes","North America | USA | Maine | Androscoggin Co. |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:LSUMZ:Mammals:9909",NA,NA,NA,"LSUMZ","http://grbio.org/cool/ew6z-dwdm",NA,NA,"US",45870676,"Animalia",1,"en","2015-03-10T08:52:31.132+0000","2016-08-04T07:23:45.023+0000","2015-03-10T08:52:31.674+0000",44.8879139734452,NA,NA,NA,NA,NA,NA,"Webster",NA,NA,-68.6623219802974,NA,11,NA,"ICZN","urn:catalog:LSUMZ:Mammals:9909",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skull only-1",NA,"DWC_ARCHIVE","US","c361e830-181e-11da-9544-b8a03c50a862","Morse, Douglas H.",NA,"http://portal.vertnet.org/o/lsumz/mammals?id=9909",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Martes pennanti (Erxleben, 1777)",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",323,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,"North America | USA | Maine | Androscoggin Co.",NA,NA,1964,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4475",4503,"http://vertnet.org/resources/norms.html","Ontario",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"MR.10719","Mammalia",359,"Nipissing, Hammel Township, Ontario, Canada, NORTH_AMERICA","MR","http://grbio.org/cool/qxfg-723q","NORTH_AMERICA",13211,"Canada",NA,NA,"22a66350-7947-4a49-84a3-39c7c1b0881f",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,"NATIVE","1963-03-28T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",919435748,"Martes","Martes",2433765,"WGS84",NA,NA,"VertNet Georeferencing Guidelines",NA,NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Martes","North and Central America | Canada | Ontario Province |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:MSU:MR:MR.10719",NA,NA,"pennanti","MSU","http://grbio.org/cool/53w1-8r3k",NA,NA,"CA",919435748,"Animalia",1,"en","2015-07-31T14:03:57.863+0000","2016-08-03T12:48:10.134+0000","2015-04-09T04:32:37.823+0000",46.7269899990586,NA,NA,NA,NA,NA,NA,"Nipissing, Hammel Township",NA,NA,-79.66004,"2015-04-09T00:00:00.000+0000",3,NA,"ICZN","urn:catalog:MSU:MR:MR.10719",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","311e2740-f15a-11d8-b22f-b8a03c50a862","Alex Adorjan",NA,"http://portal.vertnet.org/o/msu/mr?id=mr-10719",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Martes pennanti subsp. pennanti",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",87,NA,7193967,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,"North and Central America | Canada | Ontario Province | Nipissing, Hammel Township",NA,NA,1963,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"4512",4540,"http://vertnet.org/resources/norms.html","New York","Franklin County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"9932","Mammalia",359,"Malone, New York, Franklin County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",3885,"United States",NA,NA,"35720b3e-aded-4b83-b4f1-967f1d457d6a",NA,"1958-01-22T00:00:00.000+0000",22,NA,NA,NA,"sex=male ; total length=937 mm; tail length=343 mm; reproductive data=2=5.5cc. 2=5.65gm ; left gonad width=17 mm; left gonad length=22 mm",NA,NA,NA,NA,NA,NA,22,NA,"1958-01-22T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"United States",1037976437,"Martes","Martes",2433765,"WGS84","unknown","2014-02-27 00:00:00.0","GeoLocate",NA,"GeoLocate","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae;  (Erxleben, 1777)","North America, United States, New York, Franklin County",NA,NA,NA,"A",NA,NA,"legacy","unknown","http://arctos.database.museum/guid/CUMV:Mamm:9932?seid=2113281",1,NA,NA,"CUMV","http://grbio.org/cool/i64g-wjcr",NA,NA,"US",1037976437,"Animalia",1,"en","2016-07-28T04:38:22.403+0000","2016-08-03T13:48:57.245+0000","2016-06-24T04:01:33.440+0000",44.84866,NA,NA,NA,NA,NA,NA,"Malone","unknown",NA,-74.2949,NA,1,NA,"ICZN","http://arctos.database.museum/guid/CUMV:Mamm:9932?seid=2113281",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/CUMV:Mamm:9932","Trapline ID=Z9932; collector number=WJHJ 5509",NA,NA,"Chordata",44,"skull; unknown","<i>Martes pennanti</i> (accepted ID) identified by unknown on 1958-01-22; method: legacy","DWC_ARCHIVE","US","cf9ceb80-9f3d-11da-b791-b8a03c50a862","Collector(s): Allen Washburn; Preparator(s): William J. Hamilton, Jr.","WJHJ 5509","http://arctos.database.museum/guid/CUMV:Mamm:9932",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Martes pennanti (Erxleben, 1777)",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"22/1/1958","Malone",NA,NA,1958,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
