"","accessRights","adm1","adm2","associatedOccurrences","associatedReferences","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","created","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","waterBody","year","downloadDate"
"761","http://vertnet.org/resources/norms.html","New Mexico","Eddy",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"119-117","Mammalia",359,"Algerita Blossom Cave; Pecos River, New Mexico, Eddy, United States, NORTH_AMERICA","Fossils",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,2,NA,NA,NA,NA,NA,"WISCONSINAN",NA,NA,1280,0,"154","NATIVE","1988-06-02T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","1058567534","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes","| USA | NM | EDDY |  |  |  |",NA,NA,NA,NA,NA,NA,"Harris, Arthur H.","urn:catalog:UTEP:Fossils:119-117",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,"US",1058567534,"Animalia",1,"en","2015-02-23T03:03:02.772+0000","2016-08-04T13:04:00.767+0000","2015-02-23T03:03:02.826+0000",NA,NA,"WISCONSINAN",NA,NA,NA,NA,"Algerita Blossom Cave; Pecos River",NA,NA,NA,"2015-02-20T00:00:00.000+0000",6,NA,"ICZN","urn:catalog:UTEP:Fossils:119-117",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"I/3 L",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Harris, Arthur H.",NA,"http://portal.vertnet.org/o/utep/fossils?id=119-117",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","154",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,"1280 M",NA,"USA | NM | Eddy | Algerita Blossom Cave; Pecos River","Swift Fox",NA,1988,2016-08-10
"762",NA,"Nebraska",NA,NA,NA,NA,"UNKNOWN",NA,NA,"45-769-2051","Mammalia",359,"Sheridan, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,1152,NA,NA,NA,"1988-07-11T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"46",NA,"United States","1274116866","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-769-2051",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274116866,"Animalia",1,NA,"2016-06-28T16:45:03.341+0000","2016-08-04T03:35:06.944+0000","2016-06-28T16:45:03.373+0000",NA,NA,NA,NA,NA,NA,NA,"Sheridan",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"763",NA,"Nebraska",NA,NA,NA,NA,"UNKNOWN",NA,NA,"45-3553-2052","Mammalia",359,"Sioux, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1451,NA,NA,NA,"1988-07-01T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"43",NA,"United States","1274113901","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-3553-2052",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274113901,"Animalia",1,NA,"2016-06-28T16:45:01.705+0000","2016-08-04T03:35:07.859+0000","2016-06-28T16:45:01.753+0000",NA,NA,NA,NA,NA,NA,NA,"Sioux",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"764",NA,"Nebraska",NA,NA,NA,NA,"UNKNOWN",NA,NA,"45-7198-2052","Mammalia",359,"Sioux, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1448,NA,NA,NA,"1988-07-01T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"42",NA,"United States","1274121185","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-7198-2052",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274121185,"Animalia",1,NA,"2016-06-28T16:45:05.805+0000","2016-08-04T03:35:05.862+0000","2016-06-28T16:45:05.840+0000",NA,NA,NA,NA,NA,NA,NA,"Sioux",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"765","http://vertnet.org/resources/norms.html","Colorado",NA,NA,NA,NA,"FOSSIL_SPECIMEN",NA,NA,"049152","Mammalia",359,"PORCUPINE CAVE, FISHER FILL A, Colorado, United States, NORTH_AMERICA","VertPaleo",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"6720aee6-2aad-446d-bb97-ba009d1b5666",NA,NA,9,NA,NA,NA,NA,"IRVINGTONIAN III","PLEISTOCENE","CENOZOIC","QUATERNARY",NA,NA,"191","NATIVE","1988-07-09T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,"UNNAMED CAVE DEPOSITS","United States","1271976180","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"MAMMALIA | CARNIVORA | CANIDAE | VULPES","| USA | Colorado |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CM:VertPaleo:049152",NA,NA,NA,"CM","http://grbio.org/cool/9mwg-xj5n",NA,NA,"US",1271976180,"Animalia",1,"en","2016-07-26T19:39:12.893+0000","2016-08-04T00:25:11.939+0000","2016-07-26T19:39:13.035+0000",NA,"IRVINGTONIAN III","PLEISTOCENE","CENOZOIC","QUATERNARY",NA,NA,"PORCUPINE CAVE, FISHER FILL A",NA,NA,NA,"2016-06-17T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:CM:VertPaleo:049152",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"PROXIMAL R ULNA",NA,"DWC_ARCHIVE","US","c1da06f0-580e-11dc-8a9e-b8a03c50a862","ANTHONY D BARNOSKY",NA,"http://portal.vertnet.org/o/cm/vertpaleo?id=049152",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","191",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"USA | COLORADO | PORCUPINE CAVE, FISHER FILL A",NA,NA,1988,2016-08-10
"766",NA,"Nebraska",NA,NA,NA,NA,"UNKNOWN",NA,NA,"45-5145-2052","Mammalia",359,"Sioux, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,1466,NA,NA,NA,"1988-08-11T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"45",NA,"United States","1274117019","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-5145-2052",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274117019,"Animalia",1,NA,"2016-06-28T16:45:03.417+0000","2016-08-04T03:35:06.930+0000","2016-06-28T16:45:03.442+0000",NA,NA,NA,NA,NA,NA,NA,"Sioux",NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"767",NA,"Kansas","Wallace",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"20910","Mammalia",359,"10-15.0 mi. N. or S. Sharon Springs, Kansas, Wallace, United States, NORTH_AMERICA","Mamm",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"851ab8c4-f762-11e1-a439-00145eb45e9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988-09-01T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","50349668","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nebraska Game And Parks Commission",NA,NA,NA,NA,"UNSM",NA,NA,NA,"US",50349668,"Animalia",1,NA,"2013-09-07T07:05:11.000+0000","2016-08-04T07:46:27.960+0000",NA,NA,NA,NA,NA,NA,NA,NA,"10-15.0 mi. N. or S. Sharon Springs",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR_MANIS","US","9b049850-d958-11da-9047-b8a03c50a862","Wingfield, G. (NGPC)",NA,NA,NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"768",NA,"Nebraska",NA,NA,NA,NA,"UNKNOWN",NA,NA,"45-3673-2052","Mammalia",359,"Sioux, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1442,NA,NA,NA,"1988-01-01T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"3",NA,"United States","1274110485","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-3673-2052",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274110485,"Animalia",1,NA,"2016-06-28T16:44:59.711+0000","2016-08-04T03:35:08.746+0000","2016-06-28T16:44:59.833+0000",NA,NA,NA,NA,NA,NA,NA,"Sioux",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"769",NA,"Wyoming",NA,NA,NA,NA,"UNKNOWN",NA,NA,"2-1136244-3438","Mammalia",359,"Laramie, Wyoming, United States, NORTH_AMERICA","WY-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988-01-01T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"70804",NA,"United States","1274452902","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-1136244-3438",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274452902,"Animalia",1,NA,"2016-06-28T16:48:08.603+0000","2016-08-04T03:33:35.828+0000","2016-06-28T16:48:08.673+0000",NA,NA,NA,NA,NA,NA,NA,"Laramie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"770",NA,"Wyoming",NA,NA,NA,NA,"UNKNOWN",NA,NA,"2-1136145-3441","Mammalia",359,"Natrona, Wyoming, United States, NORTH_AMERICA","WY-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988-01-01T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"70705",NA,"United States","1274453194","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-1136145-3441",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274453194,"Animalia",1,NA,"2016-06-28T16:48:08.746+0000","2016-08-04T03:33:35.738+0000","2016-06-28T16:48:08.767+0000",NA,NA,NA,NA,NA,NA,NA,"Natrona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,2016-08-10
"771",NA,"Nebraska",NA,NA,NA,NA,"UNKNOWN",NA,NA,"45-2443-1976","Mammalia",359,"Box Butte, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1338,NA,NA,NA,"1987-06-01T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"8",NA,"United States","1274113559","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-2443-1976",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274113559,"Animalia",1,NA,"2016-06-28T16:45:01.528+0000","2016-08-04T03:35:07.930+0000","2016-06-28T16:45:01.548+0000",NA,NA,NA,NA,NA,NA,NA,"Box Butte",NA,NA,NA,NA,6,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,2016-08-10
"772",NA,"Nebraska",NA,NA,NA,NA,"UNKNOWN",NA,NA,"45-2443-2052","Mammalia",359,"Sioux, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1338,NA,NA,NA,"1987-06-01T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"8",NA,"United States","1274113562","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-2443-2052",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274113562,"Animalia",1,NA,"2016-06-28T16:45:01.528+0000","2016-08-04T03:35:07.943+0000","2016-06-28T16:45:01.551+0000",NA,NA,NA,NA,NA,NA,NA,"Sioux",NA,NA,NA,NA,6,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,2016-08-10
"773","http://vertnet.org/resources/norms.html","Arizona","Navajo",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"165053","Mammalia",359,"0.7 MI. S. OF JUNCTION OF HIGHWAYS 77 AND 377, Arizona, Navajo, United States, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34916","NORTH_AMERICA",175,"United States",NA,NA,"6d2cfc0a-9903-40b8-802b-403398218e4a",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"177","NATIVE","1987-06-26T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","784055376","Vulpes","Vulpes",5219234,"WGS84",NA,NA,"VertNet Georeferencing Guidelines",NA,"Topo USA 4.0","requires verification",NA,"CARNIVORA | CANIDAE | VULPES","| USA | ARIZONA | NAVAJO |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UMMZ:Mammals:165053",NA,NA,NA,"UMMZ","urn:lsid:biocol.org:col:34917",NA,NA,"US",784055376,"Animalia",1,"en","2015-07-16T13:29:50.777+0000","2016-08-04T00:59:04.398+0000","2015-04-07T16:41:00.498+0000",34.8617965141295,NA,NA,NA,NA,NA,NA,"0.7 MI. S. OF JUNCTION OF HIGHWAYS 77 AND 377",NA,NA,-110.15555469499,"2015-04-06T00:00:00.000+0000",6,NA,"ICZN","urn:catalog:UMMZ:Mammals:165053",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skeleton | Skin | Skull",NA,"DWC_ARCHIVE","US","6ea87510-0561-11d8-b851-b8a03c50a862","S. HINSHAW","MZ5258","http://portal.vertnet.org/o/ummz/mammals?id=165053",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Vulpes velox (Say, 1823)",NA,"FEMALE","Vulpes velox",5219290,"velox","177",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,"26 JUN 1987","USA | ARIZONA | NAVAJO | 0.7 MI. S. OF JUNCTION OF HIGHWAYS 77 AND 377",NA,NA,1987,2016-08-10
