"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bed","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNumber","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate"
"886","http://www.vertnet.org/resources/norms.html","California","Los Angeles County",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"160339","Mammalia",359,"Los Angeles, California, Los Angeles County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",NA,"United States","b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"1904-12-20T00:00:00.000+0000",20,NA,NA,NA,"sex=female",NA,NA,NA,NA,NA,NA,NA,"355",NA,"1904-12-20T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1145187009","Spilogale","Spilogale",2434820,NA,NA,"unknown","2012-07-08 00:00:00.0",NA,NA,NA,"unverified",NA,"Animalia Chordata Mammalia Carnivora Mephitidae","North America, United States, California, Los Angeles County",NA,NA,NA,NA,"A","Spilogale putorius phenax Spilogale phenax","legacy","William Bebb","http://arctos.database.museum/guid/MSB:Mamm:160339?seid=273446",1,NA,"phenax","MSB","urn:lsid:biocol.org:col:34495","US",1145187009,"Animalia",1,"en","2016-07-28T04:55:35.512+0000","2016-08-04T12:18:08.550+0000","2016-06-24T04:33:07.882+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Los Angeles","unknown",NA,NA,NA,NA,NA,12,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:160339?seid=273446","skull only; entered as Spilogale putorius phenax",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:160339","UIMNH: University of Illinois Museum of Natural History=33438; collector number=579",NA,NA,"Chordata",44,"skull","<i>Spilogale gracilis phenax</i> (accepted ID) identified by William Bebb on 1904-12-20; method: legacy Remark: Spilogale putorius phenax Spilogale phenax","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): William Bebb","579","http://arctos.database.museum/guid/MSB:Mamm:160339",NA,"http://arctosdb.org/home/data/",NA,NA,"Spilogale gracilis subsp. phenax Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis",NA,NA,6164472,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"20-December-1904","Los Angeles",NA,1904,2016-08-10
"887","http://www.vertnet.org/resources/norms.html","California","Los Angeles County",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"160341","Mammalia",359,"Altadena, California, Los Angeles County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",3679,"United States","b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"1904-12-03T00:00:00.000+0000",3,NA,NA,NA,"sex=unknown",NA,NA,NA,NA,NA,NA,NA,"338",NA,"1904-12-03T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1145187034","Spilogale","Spilogale",2434820,"WGS84",NA,"Gretchen Sites","2003-03-03 00:00:00.0","MaNIS georeferencing guidelines",NA,"Terrain Navigator 3.02 USGS 1:24,000","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, United States, California, Los Angeles County",NA,NA,NA,NA,"A","Spilogale putorius phenax Spilogale phenax","legacy","William Bebb","http://arctos.database.museum/guid/MSB:Mamm:160341?seid=718314",1,NA,"phenax","MSB","urn:lsid:biocol.org:col:34495","US",1145187034,"Animalia",1,"en","2016-07-28T04:55:35.518+0000","2016-08-04T12:18:34.873+0000","2016-06-24T04:33:07.888+0000",34.18612,NA,NA,NA,NA,NA,NA,NA,"Altadena","Gretchen Sites",NA,NA,-118.13141,NA,NA,12,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:160341?seid=718314","skull only; entered as Spilogale putorius phenax",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:160341","UIMNH: University of Illinois Museum of Natural History=33440; collector number=570",NA,NA,"Chordata",44,"skull","<i>Spilogale gracilis phenax</i> (accepted ID) identified by William Bebb on 1904-12-03; method: legacy Remark: Spilogale putorius phenax Spilogale phenax","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): William Bebb","570","http://arctos.database.museum/guid/MSB:Mamm:160341",NA,"http://arctosdb.org/home/data/",NA,NA,"Spilogale gracilis subsp. phenax Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis",NA,NA,6164472,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,"3-December-1904","Altadena",NA,1904,2016-08-10
"888",NA,"Texas",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"126372.7247199","Mammalia",359,"Langtry, Texas, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",NA,"1903-03-31T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884605161","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, Texas",NA,NA,"126372",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/37f816706-e986-4b54-9a28-24b059a227cb",1,NA,"leucoparia","USNM",NA,"US",884605161,"Animalia",1,NA,"2016-04-27T20:18:41.656+0000","2016-08-03T23:57:11.053+0000","2016-02-09T16:29:45.411+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Langtry",NA,NA,NA,NA,NA,NA,3,NA,"http://n2t.net/ark:/65665/37f816706-e986-4b54-9a28-24b059a227cb",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","J. Gaut","1220",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis subsp. leucoparia Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis","90",NA,6164473,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"31 Mar 1903",NA,NA,1903,2016-08-10
"889",NA,"California",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"126644.7247242","Mammalia",359,"San Jacinto Mountains, Foot, California, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"114",NA,"1903-04-24T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884605973","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, California",NA,NA,"126644",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3ca748943-cb05-413b-9b38-499c6e96f942",1,NA,"phenax","USNM",NA,"US",884605973,"Animalia",1,NA,"2016-04-27T20:26:47.898+0000","2016-08-03T23:57:10.997+0000","2016-02-09T17:50:28.538+0000",NA,NA,NA,NA,NA,NA,NA,NA,"San Jacinto Mountains, Foot",NA,NA,NA,NA,NA,NA,4,NA,"http://n2t.net/ark:/65665/3ca748943-cb05-413b-9b38-499c6e96f942",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","F. Stephens","4591",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis subsp. phenax Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis","114",NA,6164472,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"24 Apr 1903",NA,NA,1903,2016-08-10
"890",NA,"Texas",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"130978.7248129","Mammalia",359,"Samuels, Langtry, Texas, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101",NA,"1903-04-11T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884605167","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, Texas",NA,NA,"130978",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/38270aba9-7ed8-4f86-a962-363cae8022cd",1,NA,"leucoparia","USNM",NA,"US",884605167,"Animalia",1,NA,"2016-04-27T20:18:57.062+0000","2016-08-03T23:57:11.054+0000","2016-02-09T16:33:56.613+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Samuels, Langtry",NA,NA,NA,NA,NA,NA,4,NA,"http://n2t.net/ark:/65665/38270aba9-7ed8-4f86-a962-363cae8022cd",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","J. Gaut","1243",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis subsp. leucoparia Merriam, 1890",NA,"MALE","Spilogale gracilis",2434835,"gracilis","101",NA,6164473,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"11 Apr 1903",NA,NA,1903,2016-08-10
"891",NA,"California",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"126643.7247241","Mammalia",359,"Valley Center, California, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110",NA,"1903-04-20T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884605939","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, California",NA,NA,"126643",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/38106e444-2f4b-429a-af6e-7bbe147e6cc7",1,NA,"phenax","USNM",NA,"US",884605939,"Animalia",1,NA,"2016-04-27T20:18:49.338+0000","2016-08-03T23:57:11.594+0000","2016-02-09T16:31:49.803+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Valley Center",NA,NA,NA,NA,NA,NA,4,NA,"http://n2t.net/ark:/65665/38106e444-2f4b-429a-af6e-7bbe147e6cc7",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","F. Stephens","4687",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis subsp. phenax Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis","110",NA,6164472,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"20 Apr 1903",NA,NA,1903,2016-08-10
"892",NA,"California",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"126726.7247304","Mammalia",359,"Box Springs, California, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,NA,"132",NA,"1903-05-12T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884605982","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, California",NA,NA,"126726",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3da78ab8d-8075-4a60-a987-c0c790a38b92",1,NA,"phenax","USNM",NA,"US",884605982,"Animalia",1,NA,"2016-04-27T20:29:03.337+0000","2016-08-03T23:57:10.961+0000","2016-02-09T18:01:17.503+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Box Springs",NA,NA,NA,NA,NA,NA,5,NA,"http://n2t.net/ark:/65665/3da78ab8d-8075-4a60-a987-c0c790a38b92",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","F. Stephens","4662",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis subsp. phenax Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis","132",NA,6164472,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"12 May 1903",NA,NA,1903,2016-08-10
"893",NA,"California",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"126727.7247305","Mammalia",359,"Box Springs, California, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,NA,"133",NA,"1903-05-13T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884605999","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, California",NA,NA,"126727",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3b952bef5-48ca-4479-aedf-0a30784dc855",1,NA,"phenax","USNM",NA,"US",884605999,"Animalia",1,NA,"2016-04-27T20:24:11.522+0000","2016-08-03T23:57:11.533+0000","2016-02-09T17:23:31.138+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Box Springs",NA,NA,NA,NA,NA,NA,5,NA,"http://n2t.net/ark:/65665/3b952bef5-48ca-4479-aedf-0a30784dc855",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","F. Stephens","4663",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis subsp. phenax Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis","133",NA,6164472,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"13 May 1903",NA,NA,1903,2016-08-10
"894",NA,"New Mexico",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"128945.7247873","Mammalia",359,"Raton Range, Folson, Oak Canon, New Mexico, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"248",NA,"1903-09-05T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884603993","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, New Mexico",NA,NA,"128945",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3678479bc-437c-4853-ae42-13aa4fe478f3",1,NA,"gracilis","USNM",NA,"US",884603993,"Animalia",1,NA,"2016-04-27T20:16:35.303+0000","2016-08-03T23:57:11.869+0000","2016-02-09T16:19:06.015+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Raton Range, Folson, Oak Canon",NA,NA,NA,NA,NA,NA,9,NA,"http://n2t.net/ark:/65665/3678479bc-437c-4853-ae42-13aa4fe478f3",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skin; Skull; Baculum/Baubellum",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","A. Howell","947",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis subsp. gracilis",NA,"MALE","Spilogale gracilis",2434835,"gracilis","248",NA,7193896,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"5 Sep 1903",NA,NA,1903,2016-08-10
"895",NA,"New Mexico",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"129132.7247894","Mammalia",359,"Raton Range, Bear Canyon, New Mexico, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"273",NA,"1903-09-01T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884604000","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, New Mexico",NA,NA,"129132",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3dd3c7b42-d65e-4153-91ae-9a0120dc1069",1,NA,"gracilis","USNM",NA,"US",884604000,"Animalia",1,NA,"2016-04-27T20:29:21.453+0000","2016-08-03T23:57:11.197+0000","2016-02-09T18:03:24.537+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Raton Range, Bear Canyon",NA,NA,NA,NA,NA,NA,9,NA,"http://n2t.net/ark:/65665/3dd3c7b42-d65e-4153-91ae-9a0120dc1069",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","A. Howell","972",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis subsp. gracilis",NA,NA,"Spilogale gracilis",2434835,"gracilis","273",NA,7193896,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"-- Sep 1903",NA,NA,1903,2016-08-10
"896",NA,"New Mexico",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"128908.7247866","Mammalia",359,"Raton Range, Oak Canon, New Mexico, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"247",NA,"1903-09-04T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884603938","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, New Mexico",NA,NA,"128908",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3abff0468-6a79-4cd9-93be-fb7200db42f0",1,NA,"gracilis","USNM",NA,"US",884603938,"Animalia",1,NA,"2016-04-27T20:22:56.939+0000","2016-08-03T23:57:11.763+0000","2016-02-09T17:14:48.869+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Raton Range, Oak Canon",NA,NA,NA,NA,NA,NA,9,NA,"http://n2t.net/ark:/65665/3abff0468-6a79-4cd9-93be-fb7200db42f0",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","A. Howell","946",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis subsp. gracilis",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis","247",NA,7193896,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"4 Sep 1903",NA,NA,1903,2016-08-10
"897",NA,"Washington",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"130942.7248123","Mammalia",359,"Steilacoom, Washington, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"287",NA,"1903-10-14T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884604997","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, Washington",NA,NA,"130942",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/339a619e2-4ae8-4a85-9d61-020f3b6327b2",1,NA,"latifrons","USNM",NA,"US",884604997,"Animalia",1,NA,"2016-04-27T20:12:45.837+0000","2016-08-03T23:57:11.640+0000","2016-02-09T15:31:52.866+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Steilacoom",NA,NA,NA,NA,NA,NA,10,NA,"http://n2t.net/ark:/65665/339a619e2-4ae8-4a85-9d61-020f3b6327b2",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","N. Hollister","779",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis subsp. latifrons Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis","287",NA,6164475,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"14 Oct 1903",NA,NA,1903,2016-08-10
"898",NA,"New Mexico",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"159234.7256501","Mammalia",359,"Sierra Grande, Near Base, New Mexico, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1903-01-01T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884604109","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, New Mexico",NA,NA,"159234",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/31b6fe7b6-ffc5-4106-83e0-ae3d425b22d7",1,NA,"gracilis","USNM",NA,"US",884604109,"Animalia",1,NA,"2016-04-27T20:10:15.098+0000","2016-08-03T23:57:11.837+0000","2016-02-09T15:09:07.117+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Sierra Grande, Near Base",NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/31b6fe7b6-ffc5-4106-83e0-ae3d425b22d7",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Partial Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","A. Howell","1099",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis subsp. gracilis",NA,NA,"Spilogale gracilis",2434835,"gracilis",NA,NA,7193896,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"-- -- 1903",NA,NA,1903,2016-08-10
"899",NA,"Washington",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,NA,"119964.7245014","Mammalia",359,"Olympic Mountains, Skokomish River, Washington, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1902-01-02T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884604929","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, Washington",NA,NA,"119964",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/320ea7de3-64d0-43d4-b745-c0e230a8e8eb",1,NA,"latifrons","USNM",NA,"US",884604929,"Animalia",1,NA,"2016-04-27T20:10:41.795+0000","2016-08-03T23:57:11.705+0000","2016-02-09T15:10:44.299+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Olympic Mountains, Skokomish River",NA,NA,NA,NA,NA,NA,1,NA,"http://n2t.net/ark:/65665/320ea7de3-64d0-43d4-b745-c0e230a8e8eb",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","G. Robbins","No Number",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis subsp. latifrons Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis","2",NA,6164475,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"2 Jan 1902",NA,NA,1902,2016-08-10
