"","X","accessRights","adm1","adm2","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","waterBody","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source.1","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"333",333,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Oregon","DOUGLAS CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"146602","Mammalia",359,"ROSEBURG, 7 MI S, 10 MI E OF, Oregon, DOUGLAS CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,6,NA,NA,NA,"TotalLength: 760.0; TailLength: 360.0; HindFoot: 70.0; EarLength: 46.0; BodyMass: 970.0",NA,NA,NA,NA,NA,NA,NA,NA,"1992-03-06T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",686473723,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"N Slade","2007-09-20",NA,NA,"Topozone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9622aab2-1ed8-11e3-bfac-90b11c41863e",NA,NA,"raptor","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686473723,"Animalia",1,"en","2016-03-28T15:43:43.870+0000","2016-08-03T12:33:13.828+0000","2015-06-05T22:02:28.902+0000",43.109744465497,NA,NA,NA,NA,NA,NA,"ROSEBURG, 7 MI S, 10 MI E OF",NA,NA,NA,-123.140874563369,NA,NA,3,NA,NA,"9622aab2-1ed8-11e3-bfac-90b11c41863e","ANIMAL #150.102",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SN",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","FARRELL T",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Bassariscus astutus subsp. raptor Baird, 1859",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164418,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1992,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"344",344,"http://vertnet.org/resources/norms.html","Texas","Brewster",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"62985","Mammalia",359,"BIG BEND NATIONAL PARK, HARTE RANCH, MOUNTAIN LODGE, Texas, Brewster, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"854f70cc-55e3-4af2-9417-0f47d6c7902d",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361,"NATIVE","1992-12-26T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,"TK929525","United States",911693944,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Mia Hwang (TTU)","3/3/2003","not recorded",NA,"Topozone.com","requires verification",NA,"BASSARISCUS","| United States | Texas | Brewster Co |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TTU:Mammals:62985",NA,NA,"flavus","TTU","urn:lsid:biocol.org:col:34902",NA,NA,"US",911693944,"Animalia",1,"en","2015-02-26T18:20:35.260+0000","2016-08-04T07:52:59.993+0000","2015-02-20T22:04:33.897+0000",29.245,NA,NA,NA,NA,NA,NA,"BIG BEND NATIONAL PARK, HARTE RANCH, MOUNTAIN LODGE",NA,NA,NA,-103.334,NA,"2015-02-20T00:00:00.000+0000",12,NA,"ICZN","urn:catalog:TTU:Mammals:62985",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SS | skin | skull",NA,"DWC_ARCHIVE","US","acac73b0-055d-11d8-b84f-b8a03c50a862","JONES, C","7416","http://portal.vertnet.org/o/ttu/mammals?id=62985",NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",361,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"UTM",NA,"12/26/1992","UNITED STATES | TEXAS | BREWSTER CO | BIG BEND NATIONAL PARK, HARTE RANCH, MOUNTAIN LODGE",NA,NA,1992,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"347",347,"http://www.vertnet.org/resources/norms.html","New Mexico","Lincoln County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"76213","Mammalia",359,"EUREKA MINE, New Mexico, Lincoln County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",200,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2005-02-15T00:00:00.000+0000",7,NA,NA,NA,"sex=unknown",NA,NA,NA,NA,NA,NA,66,NA,"1991-03-07T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1145367512,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Gabor R. Racz","2003-05-21 00:00:00.0","not recorded",NA,"USGS Map","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Procyonidae;","North America, United States, New Mexico, Lincoln County",NA,NA,NA,NA,"A",NA,"legacy","unknown","http://arctos.database.museum/guid/MSB:Mamm:76213?seid=1818126",1,NA,NA,"MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145367512,"Animalia",1,"en","2016-07-28T04:56:25.994+0000","2016-08-04T12:18:35.303+0000","2016-06-24T04:34:56.792+0000",34.2000376893176,NA,NA,NA,NA,NA,NA,"EUREKA MINE","Gabor R. Racz",NA,NA,-105.733668662421,NA,NA,3,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:76213?seid=1818126","FOUND DEAD INSIDE",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:76213",NA,NA,NA,"Chordata",44,"skull; postcranial skeleton","<i>Bassariscus astutus</i> (accepted ID) identified by unknown on 2005-02-15; method: legacy","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): J. Scott Altenbach",NA,"http://arctos.database.museum/guid/MSB:Mamm:76213",NA,"http://arctosdb.org/home/data/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"07-Mar-1991","EUREKA MINE",NA,NA,1991,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"363",363,"http://vertnet.org/resources/norms.html","Arizona","Gila",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UAZ 25827","Mammalia",359,"4 mi. NE Globe, Arizona, Gila, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,"NATIVE","1990-04-07T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1262417198,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Procyonidae |  |  | Bassariscus","| United States of America  | Arizona | Gila |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 25827",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852",NA,NA,"US",1262417198,"Animalia",1,"en","2016-03-29T18:16:50.198+0000","2016-08-04T10:11:17.680+0000","2016-03-29T18:16:50.225+0000",33.4352,NA,NA,NA,NA,NA,NA,"4 mi. NE Globe",NA,NA,NA,-110.73667,NA,"2016-03-23T00:00:00.000+0000",4,NA,"ICZN","urn:catalog:UAZ:Mammals:UAZ 25827",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862","Y. Petryszyn",NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-25827",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",97,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"7 April 1990","United States of America  | Arizona | Gila | 4 mi. NE Globe","Ringtail",NA,1990,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"365",365,"http://vertnet.org/resources/norms.html","Texas","Kendall",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"57960","Mammalia",359,"2 MI N, 2 MI W SISTERDALE, Texas, Kendall, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"854f70cc-55e3-4af2-9417-0f47d6c7902d",NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,"NATIVE","1990-05-13T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,"TK939079","United States",911689446,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Mia Hwang (TTU)","3/3/2003","not recorded",NA,"Topozone.com","requires verification",NA,"BASSARISCUS","| UNITED STATES | TEXAS | KENDALL CO |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TTU:Mammals:57960",NA,NA,"flavus","TTU","urn:lsid:biocol.org:col:34902",NA,NA,"US",911689446,"Animalia",1,"en","2015-02-26T18:20:33.607+0000","2016-08-04T07:53:01.692+0000","2015-02-20T22:04:30.097+0000",30.024,NA,NA,NA,NA,NA,NA,"2 MI N, 2 MI W SISTERDALE",NA,NA,NA,-98.729,NA,"2015-02-20T00:00:00.000+0000",5,NA,"ICZN","urn:catalog:TTU:Mammals:57960",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SO | skin",NA,"DWC_ARCHIVE","US","acac73b0-055d-11d8-b84f-b8a03c50a862","DIPPEL, T K","2","http://portal.vertnet.org/o/ttu/mammals?id=57960",NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",133,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"UTM",NA,"5/13/1990","UNITED STATES | TEXAS | KENDALL CO | 2 MI N, 2 MI W SISTERDALE",NA,NA,1990,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"367",367,"http://vertnet.org/resources/norms.html","Texas","Crockett",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"58509","Mammalia",359,"9 MI S, 5 MI E IRAAN, Texas, Crockett, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"854f70cc-55e3-4af2-9417-0f47d6c7902d",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,"NATIVE","1990-06-24T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,"TK932476","United States",911689341,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Mia Hwang (TTU)","3/3/2003","not recorded",NA,"Topozone.com","requires verification",NA,"BASSARISCUS","| UNITED STATES | TEXAS | CROCKETT CO |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TTU:Mammals:58509",NA,NA,"flavus","TTU","urn:lsid:biocol.org:col:34902",NA,NA,"US",911689341,"Animalia",1,"en","2015-02-26T18:20:33.760+0000","2016-08-04T07:53:02.045+0000","2015-02-20T22:04:30.378+0000",30.782,NA,NA,NA,NA,NA,NA,"9 MI S, 5 MI E IRAAN",NA,NA,NA,-101.81,NA,"2015-02-20T00:00:00.000+0000",6,NA,"ICZN","urn:catalog:TTU:Mammals:58509",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SK | skull",NA,"DWC_ARCHIVE","US","acac73b0-055d-11d8-b84f-b8a03c50a862","MANNING, R W","2194","http://portal.vertnet.org/o/ttu/mammals?id=58509",NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",175,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"UTM",NA,"6/24/1990","UNITED STATES | TEXAS | CROCKETT CO | 9 MI S, 5 MI E IRAAN",NA,NA,1990,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"369",369,"http://vertnet.org/resources/norms.html","Arizona","Mohave",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UAZ 27091","Mammalia",359,"1/4 south of Burro Creek Bridge on U.S. 83, Arizona, Mohave, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,21,NA,NA,NA,"{""earLengthInMM"":""44"", ""hindfootLengthInMM"":""58"", ""tail"":""265"", ""totalLength"":""540"", ""weight"":""368"" }",NA,NA,NA,NA,NA,NA,202,"NATIVE","1990-07-21T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1262418169,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Procyonidae |  |  | Bassariscus","| United States of America  | Arizona | Mohave |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 27091",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852",NA,NA,"US",1262418169,"Animalia",1,"en","2016-03-29T18:16:51.227+0000","2016-08-04T10:11:18.142+0000","2016-03-29T18:16:51.262+0000",34.53806,NA,NA,NA,NA,NA,NA,"1/4 south of Burro Creek Bridge on U.S. 83",NA,NA,NA,-113.44917,NA,"2016-03-23T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UAZ:Mammals:UAZ 27091",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin",NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862","B. Moon",NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-27091",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",202,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"21 July 1990","United States of America  | Arizona | Mohave | 1/4 south of Burro Creek Bridge on U.S. 83","Ringtail",NA,1990,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"370",370,NA,"Arizona","Cochise",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"39356","Mammalia",359,"Lat: 32.01 Long: -110.1309ARIZONA: Cochise County; Tucson, 57 mi E; on Hwy 10 in Texas Canyon, Arizona, Cochise, United States","Mammal",NA,NA,30270.15,"United States",NA,"9f210074-c49e-4fe3-b0af-8257374ef356",NA,NA,4,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"1990-08-04T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1230648111,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UWBM",NA,NA,NA,"US",1230648111,"Animalia",1,NA,"2016-01-28T15:54:44.953+0000","2016-08-04T10:44:17.802+0000","2016-01-28T15:54:44.968+0000",32.01,NA,NA,NA,NA,NA,NA,"Lat: 32.01 Long: -110.1309ARIZONA: Cochise County; Tucson, 57 mi E; on Hwy 10 in Texas Canyon",NA,NA,NA,-110.1309,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR_MANIS","US","06fcbbf0-0562-11d8-b851-b8a03c50a862","P. R. Taylor",NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"379",379,NA,"Texas","Howard",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"9656","Mammalia",359,"8 mi SE Big Spring, Texas, Howard, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-01-09T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1061284604,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,NA,NA,"US",1061284604,"Animalia",1,NA,"2016-06-28T07:24:29.051+0000","2016-08-04T15:40:27.343+0000","2015-03-03T13:48:18.939+0000",32.14693,NA,NA,NA,NA,NA,NA,"8 mi SE Big Spring",NA,NA,NA,-101.40495,NA,NA,1,NA,NA,"5530e022-ec5e-4fcb-9fe5-11c8a22072df",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skeleton",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Horton, G A",NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"09 January 1989","8 mi E Big Spring","Ringtail",NA,1989,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"380",380,"http://vertnet.org/resources/norms.html","Texas","Garza",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"56563","Mammalia",359,"16 MI S, 5 MI E POST, Texas, Garza, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"854f70cc-55e3-4af2-9417-0f47d6c7902d",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"NATIVE","1989-01-20T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,"TK24197","United States",911687890,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Mia Hwang (TTU)","3/3/2003","not recorded",NA,"Topozone.com","requires verification",NA,"BASSARISCUS","| UNITED STATES | TEXAS | GARZA CO |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TTU:Mammals:56563",NA,NA,"flavus","TTU","urn:lsid:biocol.org:col:34902",NA,NA,"US",911687890,"Animalia",1,"en","2015-02-26T18:20:33.133+0000","2016-08-04T07:53:04.755+0000","2015-02-26T18:20:33.141+0000",32.959,NA,NA,NA,NA,NA,NA,"16 MI S, 5 MI E POST",NA,NA,NA,-101.288,NA,"2015-02-26T00:00:00.000+0000",1,NA,"ICZN","urn:catalog:TTU:Mammals:56563",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SB | skeleton | skin | skull | tissue",NA,"DWC_ARCHIVE","US","acac73b0-055d-11d8-b84f-b8a03c50a862","BAKER, R J; ARROYO-C, J","1836","http://portal.vertnet.org/o/ttu/mammals?id=56563",NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",20,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"UTM",NA,"1/20/1989","UNITED STATES | TEXAS | GARZA CO | 16 MI S, 5 MI E POST",NA,NA,1989,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"383",384,NA,"Texas","Live Oak",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"8761","Mammalia",359,"no specific locality, Texas, Live Oak, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-03-01T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1061283728,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,NA,NA,"US",1061283728,"Animalia",1,NA,"2016-06-28T07:24:28.643+0000","2016-08-04T15:40:25.840+0000","2015-03-03T13:48:17.182+0000",28.39195,NA,NA,NA,NA,NA,NA,"no specific locality",NA,NA,NA,-98.11991,NA,NA,3,NA,NA,"8b6b6ccf-041c-45f8-bc16-ee94b616bbf1",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Dowler, Robert C",NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"March 1989",NA,"Ringtail",NA,1989,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"401",402,NA,"Texas","El Paso Co.",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"23295","Mammalia",359,"El Paso, Transmountain Road, 200 yards east summit, Texas, El Paso Co., United States, NORTH_AMERICA","MAM",NA,"NORTH_AMERICA",NA,"United States",NA,"6ce7290f-47f6-4046-8356-371f5b6749df",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-11-05T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",583518683,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,"not recorded",NA,NA,"unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Procyonidae","North America; USA; Texas; El Paso Co.",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CAS:MAM:23295",NA,NA,"flavus","CAS",NA,NA,NA,"US",583518683,"Animalia",1,"en","2016-08-09T10:33:59.155+0000","2016-08-04T00:58:20.644+0000","2016-03-29T19:22:53.993+0000",31.75861,NA,NA,NA,NA,NA,NA,"El Paso, Transmountain Road, 200 yards east summit",NA,NA,NA,-106.48638,NA,NA,11,NA,NA,"urn:catalog:CAS:MAM:23295","Complete skeleton.",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SL; SK",NA,"DWC_ARCHIVE","US","66522820-055c-11d8-b84e-b8a03c50a862","S. Cutler","SC-1988 XI 5",NA,NA,NA,NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",309,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"5 Nov 1989",NA,NA,NA,1989,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
