"","accessRights","adm1","adm2","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","waterBody","year","downloadDate"
"733","http://www.vertnet.org/resources/norms.html","Texas","Llano County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"160400","Mammalia",359,"Llano, Edwards Plateau, Texas, Llano County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",4290,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"1977-01-05T00:00:00.000+0000",5,NA,NA,NA,"sex=female",NA,NA,NA,NA,NA,NA,"5",NA,"1977-01-05T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","1145187081","Bassariscus","Bassariscus",2433550,"WGS84",NA,"Jason L. Malaney","14-09-10 00:00:00.0","BioGeoMancer",NA,"Beogeomancer","unverified",NA,"Animalia Chordata Mammalia Carnivora Procyonidae","North America, United States, Texas, Llano County",NA,NA,NA,NA,"A",NA,"legacy","unknown","http://arctos.database.museum/guid/MSB:Mamm:160400?seid=1386824",1,NA,"flavus","MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145187081,"Animalia",1,"en","2016-07-28T04:55:35.547+0000","2016-08-04T12:18:25.284+0000","2016-06-24T04:33:07.922+0000",30.75886,NA,NA,NA,NA,NA,NA,"""Llano, Edwards Plateau""","Jason L. Malaney",NA,NA,-98.67793,NA,NA,1,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:160400?seid=1386824","skeleton only",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:160400","UIMNH: University of Illinois Museum of Natural History=56312",NA,NA,"Chordata",44,"skull; postcranial skeleton","<i>Bassariscus astutus flavus</i> (accepted ID) identified by unknown on 1977-01-05; method: legacy","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): unknown",NA,"http://arctos.database.museum/guid/MSB:Mamm:160400",NA,"http://arctosdb.org/home/data/",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"5-January-1977","""Llano, Edwards Plateau""",NA,NA,1977,2016-08-10
"734","http://vertnet.org/resources/norms.html","California","Sutter",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"4893","Mammalia",359,"California, Sutter, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"08dc18e5-e3c0-4f74-b49a-b8274aabe020",NA,NA,14,NA,NA,NA,"{""totalLengthInMM"":""728"", ""tailLengthInMM"":""350"", ""hindfootLengthInMM"":""69"", ""earLengthInMM"":""50"" }",NA,NA,NA,NA,NA,NA,"45","NATIVE","1977-02-14T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","1065083907","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bassariscus","| USA | CA | Sutter |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CSUC:Mammals:4893",NA,NA,"raptor","CSUC",NA,NA,NA,"US",1065083907,"Animalia",1,"en","2015-04-14T15:14:02.066+0000","2016-08-03T11:36:31.144+0000","2015-04-14T15:14:02.090+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-24T00:00:00.000+0000",2,NA,"ICZN","urn:catalog:CSUC:Mammals:4893","weight: 1160g. Skin and skull","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"genital bone | skin | skull",NA,"DWC_ARCHIVE","US","e8d23d68-7220-48a2-969a-c37cb8eb04cf","J. Eirch",NA,"http://portal.vertnet.org/o/csuc/mammals?id=4893",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus subsp. raptor Baird, 1859",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus","45",NA,6164418,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"2/14/1977","USA | CA | Sutter | Base of the North Face of the Sutter Buttes","Ringtail",NA,1977,2016-08-10
"735","http://vertnet.org/resources/norms.html","California","San Diego",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"067504","Mammalia",359,"Borrego Desert Area, California, San Diego, United States, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",8100,"United States",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"145","NATIVE","1977-05-25T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","1065375848","Bassariscus","Bassariscus",2433550,"WGS84",NA,"Catherine E. Dana (MVZ)",NA,"VertNet Georeferencing Guidelines",NA,"Terrain Navigator 3.02 USGS 1:100,000","requires verification",NA,"Carnivora | Procyonidae | Bassariscus","| United States | California | San Diego Co |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"759b3576-c3a6-40b0-8aba-69b36a6fdcb7",NA,NA,"octavus","LACM","urn:lsid:biocol.org:col:34802",NA,NA,"US",1065375848,"Animalia",1,"en","2015-04-17T15:59:48.680+0000","2016-08-04T02:40:53.583+0000","2015-04-17T15:59:48.690+0000",33.2521523142645,NA,NA,NA,NA,NA,NA,"Borrego Desert Area",NA,NA,NA,-116.331308328609,NA,"2015-04-17T00:00:00.000+0000",5,NA,"ICZN","759b3576-c3a6-40b0-8aba-69b36a6fdcb7",NA,"present","Carnivora",732,NA,"H-77-06-06",NA,NA,"Chordata",44,"skeleton",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Giuliani, D; Guiliani, D",NA,"http://portal.vertnet.org/o/lacm/mammals?id=067504",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Bassariscus astutus subsp. octavus Hall, 1926",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus","145",NA,6164409,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"25 MAY 1977","United States | California | San Diego Co | Borrego Desert Area",NA,NA,1977,2016-08-10
"736",NA,"Oregon",NA,NA,NA,NA,"UNKNOWN",NA,"57-21328-2416","Mammalia",359,"Douglas, Oregon, United States, NORTH_AMERICA","OR-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,NA,NA,NA,"1977-08-01T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.105257",NA,"Procyonidae",5311,NA,"87","United States","1274041809","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57-21328-2416",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274041809,"Animalia",1,NA,"2016-06-28T16:44:19.067+0000","2016-08-04T03:35:28.249+0000","2016-06-28T16:44:19.136+0000",NA,NA,NA,NA,NA,NA,NA,"Douglas",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Bassariscus astutus (Lichtenstein, 1830)","180577",NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2016-08-10
"737",NA,"Puebla","COXCATLÁN",NA,NA,NA,"UNKNOWN",NA,"533","Mammalia",359,"Puebla, COXCATLÁN, Mexico","UAMI",NA,NA,NA,"Mexico",NA,"85c2c776-f762-11e1-a439-00145eb45e9a",NA,NA,17,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977-08-17T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","126441946","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"astutus","UAMI",NA,NA,NA,"MX",126441946,"Animalia",1,NA,"2016-01-28T20:38:47.770+0000","2016-08-04T08:28:56.681+0000","2014-10-06T19:45:39.124+0000",18.19444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.15833,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","R. Moutal F.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2016-08-10
"738",NA,"Puebla","CHILA",NA,NA,NA,"UNKNOWN",NA,"535","Mammalia",359,"Puebla, CHILA, Mexico","UAMI",NA,NA,NA,"Mexico",NA,"7bd97520-f762-11e1-a439-00145eb45e9a",NA,NA,24,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977-08-24T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","346641824","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"astutus","UAMI",NA,NA,NA,"MX",346641824,"Animalia",1,NA,"2013-09-07T07:07:10.000+0000","2016-08-04T03:07:51.300+0000",NA,17.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.876,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","R. Moutal F.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2016-08-10
"739",NA,"Puebla","ZAPOTITLAN",NA,NA,NA,"UNKNOWN",NA,"536","Mammalia",359,"8 km W Zapotitlán de las Salinas, Puebla, ZAPOTITLAN, Mexico","UAMI",NA,NA,NA,"Mexico",NA,"7fd54c8a-f762-11e1-a439-00145eb45e9a",NA,"2004-07-10T00:00:00.000+0000",22,NA,NA,NA,NA,NA,NA,NA,NA,1550,NA,NA,NA,"1977-08-22T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","370734727","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"astutus","UAMI",NA,NA,NA,"MX",370734727,"Animalia",1,NA,"2016-01-28T16:10:34.062+0000","2016-08-04T03:35:35.800+0000","2014-10-06T19:19:39.848+0000",18.328,NA,NA,NA,NA,NA,NA,"8 km W Zapotitlán de las Salinas",NA,NA,NA,-97.552,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","R. Moutal F.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2016-08-10
"740",NA,"Puebla","CHILA",NA,NA,NA,"UNKNOWN",NA,"535","Mammalia",359,"Puebla, CHILA, Mexico","UAMI",NA,NA,NA,"Mexico",NA,"85c2c776-f762-11e1-a439-00145eb45e9a",NA,NA,24,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977-08-24T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","126441948","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"astutus","UAMI",NA,NA,NA,"MX",126441948,"Animalia",1,NA,"2016-01-28T20:38:47.768+0000","2016-08-04T08:28:56.620+0000","2014-10-06T19:45:39.119+0000",17.95639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.87556,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","R. Moutal F.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2016-08-10
"741",NA,"Puebla","ZAPOTITLÁN",NA,NA,NA,"UNKNOWN",NA,"536","Mammalia",359,"Puebla, ZAPOTITLÁN, Mexico","UAMI",NA,NA,NA,"Mexico",NA,"7bd97520-f762-11e1-a439-00145eb45e9a",NA,NA,22,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977-08-22T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","346641827","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"astutus","UAMI",NA,NA,NA,"MX",346641827,"Animalia",1,NA,"2013-09-07T07:07:10.000+0000","2016-08-04T03:07:51.518+0000",NA,18.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.511,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","R. Moutal F.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2016-08-10
"742",NA,"Puebla","ZAPOTITLÁN",NA,NA,NA,"UNKNOWN",NA,"534","Mammalia",359,"Puebla, ZAPOTITLÁN, Mexico","UAMI",NA,NA,NA,"Mexico",NA,"7bd97520-f762-11e1-a439-00145eb45e9a",NA,NA,21,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977-08-21T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","346641818","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"astutus","UAMI",NA,NA,NA,"MX",346641818,"Animalia",1,NA,"2013-09-07T07:07:10.000+0000","2016-08-04T03:07:51.301+0000",NA,18.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.511,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","R. Moutal F.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2016-08-10
"743",NA,"Puebla","ZAPOTITLÁN",NA,NA,NA,"UNKNOWN",NA,"536","Mammalia",359,"Puebla, ZAPOTITLÁN, Mexico","UAMI",NA,NA,NA,"Mexico",NA,"85c2c776-f762-11e1-a439-00145eb45e9a",NA,NA,22,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977-08-22T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","126441949","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"astutus","UAMI",NA,NA,NA,"MX",126441949,"Animalia",1,NA,"2016-01-28T20:38:47.766+0000","2016-08-04T08:28:56.805+0000","2014-10-06T19:45:39.096+0000",18.44444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.51111,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","R. Moutal F.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2016-08-10
"744",NA,"Puebla","COXCATLAN",NA,NA,NA,"UNKNOWN",NA,"533","Mammalia",359,"8 km S Coxcatlán, Puebla, COXCATLAN, Mexico","UAMI",NA,NA,NA,"Mexico",NA,"7fd54c8a-f762-11e1-a439-00145eb45e9a",NA,"2004-07-10T00:00:00.000+0000",17,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,"1977-08-17T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","370734694","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"astutus","UAMI",NA,NA,NA,"MX",370734694,"Animalia",1,NA,"2016-01-28T16:10:34.100+0000","2016-08-04T03:35:35.675+0000","2014-10-06T19:19:39.834+0000",18.186,NA,NA,NA,NA,NA,NA,"8 km S Coxcatlán",NA,NA,NA,-97.147,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","R. Moutal F.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2016-08-10
"745",NA,"Oregon",NA,NA,NA,NA,"UNKNOWN",NA,"57-23913-2416","Mammalia",359,"Douglas, Oregon, United States, NORTH_AMERICA","OR-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488,NA,NA,NA,"1977-08-01T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.105257",NA,"Procyonidae",5311,NA,"88","United States","1273994735","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57-23913-2416",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1273994735,"Animalia",1,NA,"2016-06-28T16:43:53.400+0000","2016-08-04T03:32:43.684+0000","2016-06-28T16:43:53.447+0000",NA,NA,NA,NA,NA,NA,NA,"Douglas",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Bassariscus astutus (Lichtenstein, 1830)","180577",NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2016-08-10
"746",NA,"Puebla","COXCATLÁN",NA,NA,NA,"UNKNOWN",NA,"533","Mammalia",359,"Puebla, COXCATLÁN, Mexico","UAMI",NA,NA,NA,"Mexico",NA,"7bd97520-f762-11e1-a439-00145eb45e9a",NA,NA,17,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977-08-17T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","346641807","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"astutus","UAMI",NA,NA,NA,"MX",346641807,"Animalia",1,NA,"2013-09-07T07:07:10.000+0000","2016-08-04T03:07:51.303+0000",NA,18.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.158,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","R. Moutal F.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2016-08-10
"747",NA,"Puebla","ZAPOTITLAN",NA,NA,NA,"UNKNOWN",NA,"534","Mammalia",359,"8 km W Zapotitlán de las Salinas, Puebla, ZAPOTITLAN, Mexico","UAMI",NA,NA,NA,"Mexico",NA,"7fd54c8a-f762-11e1-a439-00145eb45e9a",NA,"2004-07-10T00:00:00.000+0000",21,NA,NA,NA,NA,NA,NA,NA,NA,1550,NA,NA,NA,"1977-08-21T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","370734708","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"astutus","UAMI",NA,NA,NA,"MX",370734708,"Animalia",1,NA,"2016-01-28T16:10:34.072+0000","2016-08-04T03:35:35.784+0000","2014-10-06T19:19:39.842+0000",18.328,NA,NA,NA,NA,NA,NA,"8 km W Zapotitlán de las Salinas",NA,NA,NA,-97.552,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","R. Moutal F.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2016-08-10
"748",NA,"Puebla","ZAPOTITLÁN",NA,NA,NA,"UNKNOWN",NA,"534","Mammalia",359,"Puebla, ZAPOTITLÁN, Mexico","UAMI",NA,NA,NA,"Mexico",NA,"85c2c776-f762-11e1-a439-00145eb45e9a",NA,NA,21,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977-08-21T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","126441947","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Ramírez P.",NA,NA,NA,"astutus","UAMI",NA,NA,NA,"MX",126441947,"Animalia",1,NA,"2016-01-28T20:38:47.761+0000","2016-08-04T08:28:56.650+0000","2014-10-06T19:45:39.105+0000",18.44444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.51111,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","R. Moutal F.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,2016-08-10
